lat,long,age
47.89,-128.57,1.1679138
47.89,-128.56,1.1679138
47.89,-128.56,1.1679138
47.89,-128.56,1.1679138
47.89,-128.55,1.1679138
47.89,-128.54,1.414219
47.89,-128.54,1.414219
47.89,-128.54,1.414219
47.89,-128.53,1.414219
47.89,-128.53,1.414219
47.88,-128.52,1.414219
47.92,-128.52,1.414219
47.92,-128.52,1.414219
47.92,-128.53,1.414219
47.92,-128.53,1.414219
47.92,-128.53,1.414219
47.92,-128.54,1.414219
47.92,-128.54,1.414219
47.92,-128.54,1.414219
47.92,-128.55,1.1679138
47.92,-128.55,1.1679138
47.92,-128.55,1.1679138
47.92,-128.55,1.1679138
47.92,-128.55,1.1679138
47.93,-128.56,1.1679138
47.93,-128.56,1.1679138
47.93,-128.56,1.1679138
47.93,-128.57,1.1679138
47.93,-128.57,1.1679138
47.93,-128.57,1.1679138
47.93,-128.58,1.1679138
47.93,-128.58,1.1679138
47.93,-128.58,1.1679138
47.93,-128.58,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.59,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.64,1.1679138
47.91,-128.55,1.1679138
47.91,-128.55,1.1679138
47.91,-128.55,1.1679138
47.91,-128.55,1.1679138
47.91,-128.56,1.1679138
47.91,-128.56,1.1679138
47.91,-128.56,1.1679138
47.91,-128.56,1.1679138
47.91,-128.57,1.1679138
47.91,-128.57,1.1679138
47.91,-128.57,1.1679138
47.91,-128.57,1.1679138
47.91,-128.58,1.1679138
47.91,-128.58,1.1679138
47.91,-128.58,1.1679138
47.91,-128.59,1.1679138
47.91,-128.59,1.1679138
47.91,-128.59,1.1679138
47.91,-128.59,1.1679138
47.92,-128.6,1.1679138
47.92,-128.6,1.1679138
47.92,-128.6,1.1679138
47.92,-128.6,1.1679138
47.72,-127.79,3.251128
47.71,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.77,3.251128
47.73,-127.77,3.251128
47.74,-127.77,3.251128
47.74,-127.77,3.251128
47.69,-127.76,3.251128
47.69,-127.76,3.251128
47.69,-127.76,3.251128
47.69,-127.77,3.251128
47.69,-127.77,3.251128
47.69,-127.77,3.251128
47.69,-127.78,3.251128
47.69,-127.78,3.251128
47.69,-127.78,3.251128
47.69,-127.79,3.251128
47.69,-127.79,3.251128
47.69,-127.79,3.251128
47.69,-127.8,3.251128
47.7,-127.8,3.251128
47.7,-127.8,3.251128
47.7,-127.81,3.251128
47.7,-127.81,3.251128
47.72,-127.74,3.4946105
47.72,-127.75,3.251128
47.72,-127.75,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.77,3.251128
47.72,-127.77,3.251128
47.72,-127.77,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.78,3.251128
47.73,-127.79,3.251128
47.73,-127.79,3.251128
47.73,-127.79,3.251128
47.73,-127.8,3.251128
47.73,-127.8,3.251128
47.73,-127.8,3.251128
47.73,-127.81,3.251128
47.73,-127.81,3.251128
47.73,-127.81,3.251128
47.73,-127.82,3.251128
47.73,-127.82,3.251128
47.73,-127.73,3.4946105
47.73,-127.74,3.4946105
47.74,-127.74,3.4946105
47.74,-127.75,3.251128
47.74,-127.75,3.251128
47.74,-127.75,3.251128
47.74,-127.76,3.251128
47.74,-127.76,3.251128
47.74,-127.77,3.251128
47.74,-127.77,3.251128
47.74,-127.77,3.251128
47.74,-127.78,3.251128
47.74,-127.78,3.251128
47.74,-127.78,3.251128
47.74,-127.78,3.251128
47.75,-127.79,3.251128
47.75,-127.79,3.251128
47.75,-127.8,3.251128
47.75,-127.8,3.251128
47.75,-127.8,3.251128
47.75,-127.81,3.251128
47.75,-127.81,3.251128
47.75,-127.81,3.251128
47.75,-127.82,3.251128
47.75,-127.82,3.251128
47.75,-127.82,3.251128
47.75,-127.83,3.251128
47.69,-127.78,3.251128
47.69,-127.78,3.251128
47.69,-127.78,3.251128
47.69,-127.78,3.251128
47.69,-127.79,3.251128
47.69,-127.79,3.251128
47.69,-127.79,3.251128
47.69,-127.79,3.251128
47.69,-127.8,3.251128
47.69,-127.8,3.251128
47.69,-127.8,3.251128
47.69,-127.8,3.251128
47.69,-127.81,3.251128
47.69,-127.81,3.251128
47.69,-127.81,3.251128
47.69,-127.8,3.251128
47.69,-127.8,3.251128
47.7,-127.79,3.251128
47.7,-127.79,3.251128
47.7,-127.79,3.251128
47.7,-127.75,3.251128
47.7,-127.75,3.251128
47.7,-127.75,3.251128
47.7,-127.75,3.251128
47.7,-127.76,3.251128
47.7,-127.76,3.251128
47.7,-127.76,3.251128
47.7,-127.77,3.251128
47.71,-127.77,3.251128
47.71,-127.77,3.251128
47.71,-127.77,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.79,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.81,3.251128
47.72,-127.81,3.251128
47.72,-127.81,3.251128
47.72,-127.81,3.251128
47.72,-127.82,3.251128
47.72,-127.82,3.251128
47.71,-127.77,3.251128
47.71,-127.77,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.77,3.251128
47.71,-127.76,3.251128
47.71,-127.76,3.251128
47.71,-127.76,3.251128
47.71,-127.76,3.251128
47.71,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.72,-127.76,3.251128
47.73,-127.75,3.251128
47.73,-127.75,3.251128
47.73,-127.75,3.251128
47.72,-127.64,3.5783212
47.72,-127.64,3.5783212
47.72,-127.64,3.5783212
47.72,-127.65,3.4946105
47.72,-127.65,3.4946105
47.72,-127.66,3.4946105
47.72,-127.66,3.4946105
47.72,-127.67,3.4946105
47.72,-127.68,3.4946105
47.72,-127.68,3.4946105
47.73,-127.69,3.4946105
47.73,-127.69,3.4946105
47.73,-127.7,3.4946105
47.73,-127.7,3.4946105
47.73,-127.7,3.4946105
47.73,-127.71,3.4946105
47.73,-127.71,3.4946105
47.73,-127.71,3.4946105
47.73,-127.72,3.4946105
47.73,-127.72,3.4946105
47.73,-127.72,3.4946105
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.77,3.251128
47.71,-127.77,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.79,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.7,-127.78,3.251128
47.71,-127.78,3.251128
47.7,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.71,-127.77,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.71,-127.8,3.251128
47.72,-127.8,3.251128
47.71,-127.8,3.251128
47.72,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.79,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.78,3.251128
47.72,-127.77,3.251128
47.72,-127.79,3.251128
47.72,-127.78,3.251128
47.72,-127.79,3.251128
47.72,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.72,-127.79,3.251128
47.93,-128.59,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.6,1.1679138
47.93,-128.61,1.1679138
47.93,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.61,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.62,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.63,1.1679138
47.94,-128.64,1.1679138
47.94,-128.64,1.1679138
47.94,-128.64,1.1679138
47.94,-128.64,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.59,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.6,1.1679138
47.94,-128.61,1.1679138
47.94,-128.61,1.1679138
47.95,-128.61,0.97481376
47.95,-128.61,0.97481376
47.95,-128.61,0.97481376
47.95,-128.61,0.97481376
47.95,-128.61,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.62,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.63,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.64,0.97481376
47.95,-128.65,0.74019408
47.95,-128.65,0.74019408
47.95,-128.58,0.97481376
47.95,-128.58,0.97481376
47.95,-128.58,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.59,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.6,0.97481376
47.95,-128.61,0.97481376
47.96,-128.57,0.97481376
47.96,-128.57,0.97481376
47.96,-128.57,0.97481376
47.96,-128.58,0.97481376
47.96,-128.58,0.97481376
47.96,-128.58,0.97481376
47.96,-128.58,0.97481376
47.96,-128.59,0.97481376
47.96,-128.59,0.97481376
47.89,-128.67,0.91232389
47.89,-128.67,0.91232389
47.89,-128.67,0.91232389
47.89,-128.68,0.91232389
47.89,-128.68,0.91232389
47.9,-128.69,0.91232389
47.9,-128.69,0.91232389
47.9,-128.69,0.91232389
47.9,-128.7,0.91232389
47.9,-128.7,0.91232389
47.9,-128.71,0.91232389
47.9,-128.71,0.91232389
47.9,-128.71,0.91232389
47.9,-128.72,0.91232389
47.9,-128.72,0.91232389
47.9,-128.72,0.91232389
47.9,-128.73,0.91232389
47.9,-128.73,0.91232389
47.91,-128.74,0.91232389
47.91,-128.74,0.91232389
47.91,-128.75,0.66285837
47.91,-128.75,0.66285837
47.91,-128.76,0.66285837
47.91,-128.76,0.66285837
47.91,-128.76,0.66285837
47.91,-128.77,0.66285837
47.91,-128.77,0.66285837
47.91,-128.78,0.66285837
47.91,-128.78,0.66285837
47.92,-128.78,0.66285837
47.92,-128.79,0.66285837
47.92,-128.79,0.66285837
47.92,-128.79,0.66285837
47.92,-128.8,0.66285837
47.92,-128.81,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.83,0.66285837
47.92,-128.83,0.66285837
47.92,-128.83,0.66285837
47.92,-128.83,0.66285837
47.92,-128.83,0.66285837
47.93,-128.83,0.66285837
47.93,-128.83,0.66285837
47.93,-128.84,0.66285837
47.94,-128.57,1.1679138
47.94,-128.57,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.94,-128.58,1.1679138
47.93,-128.57,1.1679138
47.86,-128.49,1.414219
47.86,-128.5,1.414219
47.86,-128.5,1.414219
47.86,-128.51,1.414219
47.86,-128.51,1.414219
47.86,-128.51,1.414219
47.86,-128.51,1.414219
47.86,-128.52,1.414219
47.86,-128.52,1.414219
47.86,-128.52,1.414219
47.86,-128.52,1.414219
47.86,-128.53,1.414219
47.86,-128.53,1.414219
47.86,-128.53,1.414219
47.86,-128.53,1.414219
47.86,-128.54,1.414219
47.86,-128.54,1.414219
47.87,-128.54,1.414219
47.87,-128.54,1.414219
47.87,-128.55,1.1679138
47.87,-128.55,1.1679138
47.87,-128.55,1.1679138
47.87,-128.55,1.1679138
47.87,-128.56,1.1679138
47.87,-128.56,1.1679138
47.87,-128.56,1.1679138
47.87,-128.56,1.1679138
47.87,-128.57,1.1679138
47.87,-128.57,1.1679138
47.87,-128.57,1.1679138
47.87,-128.57,1.1679138
47.87,-128.58,1.1679138
47.87,-128.58,1.1679138
47.87,-128.58,1.1679138
47.87,-128.59,1.1679138
47.87,-128.59,1.1679138
47.88,-128.59,1.1679138
47.88,-128.59,1.1679138
47.88,-128.6,1.1679138
47.88,-128.6,1.1679138
47.88,-128.6,1.1679138
47.88,-128.6,1.1679138
47.88,-128.61,1.1679138
47.88,-128.61,1.1679138
47.88,-128.61,1.1679138
47.88,-128.62,1.1679138
47.88,-128.62,1.1679138
47.88,-128.63,1.1679138
47.88,-128.63,1.1679138
47.89,-128.64,1.1679138
47.89,-128.64,1.1679138
47.89,-128.64,1.1679138
47.89,-128.65,0.91232389
47.89,-128.65,0.91232389
47.89,-128.66,0.91232389
47.89,-128.66,0.91232389
47.92,-128.79,0.66285837
47.92,-128.79,0.66285837
47.92,-128.8,0.66285837
47.92,-128.8,0.66285837
47.92,-128.81,0.66285837
47.92,-128.81,0.66285837
47.92,-128.81,0.66285837
47.92,-128.81,0.66285837
47.92,-128.81,0.66285837
47.92,-128.81,0.66285837
47.75,-127.71,3.4946105
47.75,-127.72,3.4946105
47.75,-127.72,3.4946105
47.75,-127.72,3.4946105
47.76,-127.72,3.3711357
47.76,-127.73,3.3711357
47.76,-127.73,3.3711357
47.76,-127.73,3.3711357
47.76,-127.73,3.3711357
47.76,-127.74,3.3711357
47.76,-127.74,3.3711357
47.76,-127.74,3.3711357
47.76,-127.74,3.3711357
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.77,-127.77,3.1612465
47.77,-127.78,3.1612465
47.77,-127.78,3.1612465
47.77,-127.78,3.1612465
47.77,-127.78,3.1612465
47.77,-127.79,3.1612465
47.77,-127.79,3.1612465
47.77,-127.79,3.1612465
47.77,-127.7,3.3711357
47.77,-127.7,3.3711357
47.77,-127.7,3.3711357
47.77,-127.7,3.3711357
47.77,-127.71,3.3711357
47.77,-127.71,3.3711357
47.77,-127.71,3.3711357
47.77,-127.71,3.3711357
47.77,-127.72,3.3711357
47.77,-127.72,3.3711357
47.77,-127.72,3.3711357
47.77,-127.72,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.73,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.74,3.3711357
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.75,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.76,3.1612465
47.78,-127.77,3.1612465
47.78,-127.77,3.1612465
47.79,-127.77,3.1612465
47.79,-127.77,3.1612465
47.79,-127.78,3.1612465
47.79,-127.78,3.1612465
47.79,-127.78,3.1612465
47.79,-127.78,3.1612465
47.79,-127.79,3.1612465
47.79,-127.79,3.1612465
47.79,-127.79,3.1612465
47.79,-127.79,3.1612465
47.79,-127.8,3.1612465
47.79,-127.8,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.75,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.76,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.76,-127.77,3.1612465
47.77,-127.77,3.1612465
47.77,-127.77,3.1612465
47.77,-127.77,3.1612465
47.77,-127.79,3.1612465
47.77,-127.79,3.1612465
47.77,-127.79,3.1612465
47.77,-127.8,3.1612465
47.77,-127.8,3.1612465
47.77,-127.8,3.1612465
47.77,-127.8,3.1612465
47.77,-127.81,3.1612465
47.77,-127.81,3.1612465
47.77,-127.81,3.1612465
47.77,-127.81,3.1612465
49.83,-120.83,9.2849312
49.83,-120.8,9.2849312
49.82,-120.71,9.2849312
49.84,-120.61,9.2849312
49.71,-120.44,9.2849312
49.74,-120.41,9.2849312
49.78,-120.49,9.2849312
49.81,-120,9.2849312
49.67,-119.25,9.2849312
49.7,-119.21,9.2849312
49.73,-119.16,9.2849312
49.79,-119.1,9.2849312
49.96,-119.79,9.2849312
49.57,-119.65,9.2849312
49.01,-128.54,2.9651117
49.01,-128.54,2.9651117
48.33,-129.5,1.0923868
48.71,-129.33,1.0676979
48.81,-128.53,1.6490558
48.7,-128.64,0.59841609
48.82,-128.75,0.68546021
48.82,-128.75,0.68546021
48.82,-128.75,0.68546021
48.33,-128.65,0.80387408
48.36,-128.57,1.033847
48.39,-128.44,1.3642263
48.36,-128.25,1.6470286
48.48,-128.27,1.6329716
48.46,-128.45,1.3784287
48.46,-128.56,0.8665905
48.46,-128.67,0.59159386
48.46,-128.67,0.59159386
48.46,-128.67,0.59159386
48.45,-128.81,0.34311613
48.45,-128.81,0.34311613
48.45,-128.81,0.34311613
48.47,-128.99,0.2075969
48.47,-129.08,0.41323298
48.47,-129.22,0.6946314
48.55,-129.45,1.1500742
48.53,-129.34,0.93639433
48.55,-129.23,0.6946314
48.55,-128.93,0.15120271
48.55,-128.67,0.59159386
48.55,-128.67,0.59159386
48.55,-128.67,0.59159386
48.56,-128.69,0.44956386
48.56,-128.69,0.44956386
48.56,-128.69,0.44956386
48.56,-128.54,0.96464723
48.57,-128.39,1.2363625
48.56,-128.28,1.5076998
48.64,-128.26,1.5076998
48.67,-128.43,1.2233963
48.66,-128.5,0.88008928
48.65,-128.68,0.44956386
48.65,-128.68,0.44956386
48.65,-128.68,0.44956386
48.64,-129.47,1.3595402
48.72,-129.49,1.4873363
48.82,-129.51,1.4191555
49.03,-129.49,0.30543268
49.03,-129.36,0.60623562
49.03,-129.21,1.1776359
49,-129.12,1.4348531
49.01,-128.83,2.2600608
49.03,-128.69,2.5147243
49.01,-128.41,3.2341127
49.01,-128.41,3.2341127
49.02,-128.27,3.4966569
49.02,-128.27,3.4966569
49.09,-128.26,3.8800023
49.09,-128.26,3.8800023
48.47,-129.4,1.1500742
48.34,-128.97,0.12862568
48.36,-128.81,0.53057241
48.54,-129.08,0.41323298
48.65,-129.08,0.54729426
48.63,-129,0.29284939
48.69,-129.08,0.52265346
48.8,-129.11,0.14601907
48.91,-129.07,0.62740594
48.83,-128.94,0.31936482
48.71,-128.91,0.24071789
48.7,-128.76,0.14280756
48.7,-128.76,0.14280756
48.7,-128.76,0.14280756
48.82,-128.79,0.68546021
48.82,-128.79,0.68546021
48.82,-128.79,0.68546021
49,-128.92,2.0014477
49.07,-128.92,2.6050727
49.07,-128.92,2.6050727
48.89,-128.94,1.2405514
48.89,-128.8,1.5536753
48.89,-128.8,1.5536753
48.89,-128.8,1.5536753
48.9,-128.7,1.8434017
48.9,-128.7,1.8434017
48.9,-128.7,1.8434017
48.72,-128.25,1.5736516
48.71,-128.4,1.2233963
48.71,-128.54,0.88008928
48.7,-128.67,0.33493531
48.7,-128.67,0.33493531
48.7,-128.67,0.33493531
48.65,-129.22,0.81750315
48.64,-129.3,1.0900034
48.71,-129.19,0.7853657
48.8,-129.22,0.54567164
48.9,-129.19,0.37818527
48.82,-129.32,0.79428655
48.91,-129.43,0.2667374
48.91,-129.31,0.1802076
49.08,-129.46,1.125061
49.08,-129.46,1.125061
49.08,-129.35,1.6374265
49.08,-129.35,1.6374265
49.18,-129.49,1.7575538
49.18,-129.49,1.7575538
49.17,-129.33,2.1800005
49.17,-129.33,2.1800005
49.19,-129.21,2.3781426
49.19,-129.21,2.3781426
49.09,-129.2,1.8879606
49.09,-129.2,1.8879606
49.08,-129.06,2.1360242
49.08,-129.06,2.1360242
49.19,-129.06,2.577539
49.19,-129.06,2.577539
49.2,-128.95,3.0559139
49.2,-128.95,3.0559139
49.19,-128.81,3.1512382
49.19,-128.81,3.1512382
49.1,-128.79,2.8598702
49.1,-128.79,2.8598702
48.82,-128.67,1.0121025
48.82,-128.67,1.0121025
48.82,-128.67,1.0121025
48.9,-128.53,2.3829148
48.92,-128.4,2.6493433
48.91,-128.26,2.8614984
48.81,-128.24,2.5568075
48.81,-128.41,1.9969267
48.65,-128.78,0.16636826
48.65,-128.78,0.16636826
48.65,-128.78,0.16636826
49.08,-128.72,3.0358994
49.08,-128.72,3.0358994
49.08,-128.72,3.0358994
49.19,-128.72,3.2810533
49.19,-128.72,3.2810533
49.19,-128.72,3.2810533
49.18,-128.54,3.5768967
49.18,-128.54,3.5768967
49.18,-128.43,3.8025918
49.18,-128.43,3.8025918
49.18,-128.26,3.9386008
49.18,-128.26,3.9386008
49.07,-128.55,3.3163073
49.07,-128.55,3.3163073
49.07,-128.55,3.3163073
49.09,-128.55,3.3163073
49.09,-128.55,3.3163073
48.72,-128.39,1.2233963
48.7,-128.56,0.59841609
48.71,-128.61,0.59841609
48.71,-128.52,0.88008928
48.89,-128.3,2.8614984
50.26,-128.82,2.7159307
50.48,-129.53,1.2588239
50.18,-129.38,1.5338509
50.45,-129.81,1.0826941
50.32,-129.74,0.80569011
50.33,-129.73,0.80569011
50.33,-129.72,0.80569011
50.33,-129.71,0.80569011
50.33,-129.7,0.80569011
50.34,-129.7,0.80569011
50.34,-129.69,0.80569011
50.33,-129.74,0.80569011
50.35,-129.65,1.0622153
50.31,-129.75,0.80569011
50.3,-129.79,0.54671323
50.29,-129.79,0.54671323
50.28,-129.8,0.54671323
50.26,-129.83,0.54671323
50.25,-129.85,0.72064608
50.25,-129.86,0.57892931
50.47,-129.69,1.2723374
50.44,-129.73,1.0622153
50.41,-129.8,0.7868275
50.4,-129.83,0.7868275
50.52,-129.47,1.2588239
50.53,-129.45,1.2588239
50.59,-129.36,1.3816251
50.34,-129.11,1.7557638
50.39,-129.63,1.2588239
