43.76	-122.43	9.5827484	41	-18.92689514
44.22	-120.99	9.8749847	176	14.129426
44.73	-122.18	9.8749847	50	-8.436624527
44.77	-122.56	9.8749847	59	-47.82718277
44.89	-122.71	9.8163719	47	-25.45111656
44.89	-122.71	9.8163719	47	-25.45111656
44.61	-123.3	9.8749847	48	34.0663414
44.59	-120.92	9.8749847	84	31.81876373
44.04	-122.93	9.8100004	42	-36.86870193
43.95	-122.9	9.5827484	43	-36.44744873
43.91	-121.36	9.8749847	25	14.33618832
44.49	-122.85	9.8749847	45	-21.49716759
44.24	-120.97	9.8749847	103	-22.19685745
44.24	-120.97	9.8749847	103	-22.19685745
44.19	-121.05	9.8749847	207	-2.924230576
45.08	-120.96	9.68153	70	-15.76592445
44.49	-122.86	9.8749847	54	-21.49716759
45.01	-122.66	9.831625	40	-18.38495636
45.01	-122.66	9.831625	40	-18.38495636
44.81	-120.73	9.8749847	61	-2.756901264
44.43	-122.72	9.8749847	53	-41.92197037
44.4	-122.65	9.8749847	50	-30.71356201
44.33	-122.99	9.8749847	39	-4.155235291
45.01	-123.51	9.831625	30	96.51564789
43.8	-123.88	9.5827484	25	32.81764984
44.58	-122.84	9.8749847	30	-40.40718079
44.98	-122.65	9.831625	41	-18.38495636
44.19	-123.83	9.8100004	29	48.94464111
44.71	-123.03	9.8749847	41	-14.42333031
44.71	-123.03	9.8749847	41	-14.42333031
43.67	-122.45	9.5827484	53	-20.92564011
43.96	-122.84	9.5827484	45	-36.44744873
45.03	-121.96	9.831625	239	2.68540144
44.78	-121.95	9.8749847	114	18.00877953
44.78	-121.95	9.8749847	135	18.00877953
44.78	-122.04	9.8749847	89	-7.28012085
