lat	long	q	age	q(t)	sqrt age	d(t)	q(t)
48.47	-128.8	397	0.34311613	9.4883	0.585761154	2560.045323	19.29113926
48.57	-128.69	371	0.44956386	8.8669	0.670495235	2578.673676	16.85321448
48.57	-128.69	262	0.44956386	6.2618	0.670495235	2578.673676	16.85321448
48.57	-128.69	267	0.44956386	6.3813	0.670495235	2578.673676	16.85321448
48.57	-128.7	338	0.44956386	8.0782	0.670495235	2578.673676	16.85321448
48.57	-128.7	388	0.44956386	9.2732	0.670495235	2578.673676	16.85321448
48.56	-128.7	359	0.44956386	8.5801	0.670495235	2578.673676	16.85321448
48.56	-128.7	474	0.44956386	11.3286	0.670495235	2578.673676	16.85321448
48.55	-128.71	587	0.59159386	14.0293	0.76915139	2603.528926	14.69151607
48.55	-128.71	494	0.59159386	11.8066	0.76915139	2603.528926	14.69151607
48.55	-128.72	413	0.59159386	9.8707	0.76915139	2603.528926	14.69151607
48.54	-128.72	335	0.59159386	8.0065	0.76915139	2603.528926	14.69151607
48.53	-128.72	302	0.59159386	7.2178	0.76915139	2603.528926	14.69151607
48.52	-128.73	278	0.59159386	6.6442	0.76915139	2603.528926	14.69151607
48.52	-128.73	305	0.59159386	7.2895	0.76915139	2603.528926	14.69151607
48.51	-128.74	306	0.59159386	7.3134	0.76915139	2603.528926	14.69151607
48.51	-128.74	217	0.59159386	5.1863	0.76915139	2603.528926	14.69151607
48.52	-128.82	165	0.34311613	3.9435	0.585761154	2560.045323	19.29113926
48.52	-128.8	159	0.34311613	3.8001	0.585761154	2560.045323	19.29113926
48.53	-128.79	161	0.34311613	3.8479	0.585761154	2560.045323	19.29113926
48.52	-128.78	150	0.34311613	3.585	0.585761154	2560.045323	19.29113926
48.52	-128.77	169	0.34311613	4.0391	0.585761154	2560.045323	19.29113926
48.51	-128.77	133	0.34311613	3.1787	0.585761154	2560.045323	19.29113926
48.5	-128.77	230	0.34311613	5.497	0.585761154	2560.045323	19.29113926
48.49	-128.76	263	0.34311613	6.2857	0.585761154	2560.045323	19.29113926
48.49	-128.76	268	0.34311613	6.4052	0.585761154	2560.045323	19.29113926
48.48	-128.76	272	0.34311613	6.5008	0.585761154	2560.045323	19.29113926
48.47	-128.75	309	0.34311613	7.3851	0.585761154	2560.045323	19.29113926
48.47	-128.75	348	0.34311613	8.3172	0.585761154	2560.045323	19.29113926
48.46	-128.74	424	0.59159386	10.1336	0.76915139	2603.528926	14.69151607
48.45	-128.74	412	0.59159386	9.8468	0.76915139	2603.528926	14.69151607
48.45	-128.74	1005	0.59159386	24.0195	0.76915139	2603.528926	14.69151607
48.51	-128.78	151	0.34311613	3.6089	0.585761154	2560.045323	19.29113926
48.51	-128.78	189	0.34311613	4.5171	0.585761154	2560.045323	19.29113926
48.51	-128.77	120	0.34311613	2.868	0.585761154	2560.045323	19.29113926
48.51	-128.77	203	0.34311613	4.8517	0.585761154	2560.045323	19.29113926
48.5	-128.76	299	0.34311613	7.1461	0.585761154	2560.045323	19.29113926
48.5	-128.76	320	0.34311613	7.648	0.585761154	2560.045323	19.29113926
48.5	-128.75	246	0.34311613	5.8794	0.585761154	2560.045323	19.29113926
48.49	-128.74	206	0.59159386	4.9234	0.76915139	2603.528926	14.69151607
48.49	-128.73	341	0.59159386	8.1499	0.76915139	2603.528926	14.69151607
48.49	-128.73	395	0.59159386	9.4405	0.76915139	2603.528926	14.69151607
48.49	-128.72	390	0.59159386	9.321	0.76915139	2603.528926	14.69151607
48.48	-128.72	570	0.59159386	13.623	0.76915139	2603.528926	14.69151607
48.48	-128.71	744	0.59159386	17.7816	0.76915139	2603.528926	14.69151607
48.45	-128.72	774	0.59159386	18.4986	0.76915139	2603.528926	14.69151607
48.45	-128.72	1073	0.59159386	25.6447	0.76915139	2603.528926	14.69151607
48.46	-128.71	2894	0.59159386	69.1666	0.76915139	2603.528926	14.69151607
48.46	-128.71	1528	0.59159386	36.5192	0.76915139	2603.528926	14.69151607
48.45	-128.7	1313	0.59159386	31.3807	0.76915139	2603.528926	14.69151607
48.45	-128.7	729	0.59159386	17.4231	0.76915139	2603.528926	14.69151607
48.44	-128.69	581	0.79336768	13.8859	0.890711895	2638.839344	12.68648152
48.44	-128.69	605	0.79336768	14.4595	0.890711895	2638.839344	12.68648152
48.44	-128.69	707	0.79336768	16.8973	0.890711895	2638.839344	12.68648152
48.44	-128.68	1507	0.79336768	36.0173	0.890711895	2638.839344	12.68648152
48.43	-128.68	3200	0.79336768	76.48	0.890711895	2638.839344	12.68648152
48.43	-128.68	2129	0.79336768	50.8831	0.890711895	2638.839344	12.68648152
48.43	-128.67	883	0.79336768	21.1037	0.890711895	2638.839344	12.68648152
48.43	-128.67	684	0.79336768	16.3476	0.890711895	2638.839344	12.68648152
48.43	-128.67	556	0.79336768	13.2884	0.890711895	2638.839344	12.68648152
48.43	-128.66	466	0.79336768	11.1374	0.890711895	2638.839344	12.68648152
48.4	-128.73	841	0.79336768	20.0999	0.890711895	2638.839344	12.68648152
48.4	-128.73	677	0.79336768	16.1803	0.890711895	2638.839344	12.68648152
48.4	-128.72	995	0.79336768	23.7805	0.890711895	2638.839344	12.68648152
48.4	-128.72	772	0.79336768	18.4508	0.890711895	2638.839344	12.68648152
48.4	-128.72	659	0.79336768	15.7501	0.890711895	2638.839344	12.68648152
48.4	-128.71	654	0.79336768	15.6306	0.890711895	2638.839344	12.68648152
48.4	-128.7	683	0.79336768	16.3237	0.890711895	2638.839344	12.68648152
48.4	-128.7	687	0.79336768	16.4193	0.890711895	2638.839344	12.68648152
48.4	-128.69	616	0.79336768	14.7224	0.890711895	2638.839344	12.68648152
48.4	-128.69	631	0.79336768	15.0809	0.890711895	2638.839344	12.68648152
48.39	-128.68	788	0.79336768	18.8332	0.890711895	2638.839344	12.68648152
48.39	-128.68	690	0.79336768	16.491	0.890711895	2638.839344	12.68648152
48.39	-128.67	589	0.79336768	14.0771	0.890711895	2638.839344	12.68648152
48.39	-128.66	648	0.79336768	15.4872	0.890711895	2638.839344	12.68648152
48.39	-128.66	686	0.79336768	16.3954	0.890711895	2638.839344	12.68648152
48.39	-128.65	548	0.79336768	13.0972	0.890711895	2638.839344	12.68648152
48.39	-128.64	699	1.033847	16.7061	1.016782671	2680.923225	11.11348602
48.39	-128.64	787	1.033847	18.8093	1.016782671	2680.923225	11.11348602
48.39	-128.63	902	1.033847	21.5578	1.016782671	2680.923225	11.11348602
48.39	-128.63	534	1.033847	12.7626	1.016782671	2680.923225	11.11348602
48.38	-128.62	465	1.033847	11.1135	1.016782671	2680.923225	11.11348602
48.38	-128.61	355	1.033847	8.4845	1.016782671	2680.923225	11.11348602
48.38	-128.61	304	1.033847	7.2656	1.016782671	2680.923225	11.11348602
48.4	-128.84	1319	0.53057241	31.5241	0.728404016	2592.850172	15.51336862
48.4	-128.83	1429	0.53057241	34.1531	0.728404016	2592.850172	15.51336862
48.39	-128.83	1497	0.53057241	35.7783	0.728404016	2592.850172	15.51336862
48.39	-128.82	952	0.53057241	22.7528	0.728404016	2592.850172	15.51336862
48.39	-128.82	865	0.53057241	20.6735	0.728404016	2592.850172	15.51336862
48.39	-128.81	763	0.53057241	18.2357	0.728404016	2592.850172	15.51336862
48.39	-128.79	602	0.53057241	14.3878	0.728404016	2592.850172	15.51336862
48.38	-128.79	598	0.53057241	14.2922	0.728404016	2592.850172	15.51336862
48.39	-128.78	586	0.53057241	14.0054	0.728404016	2592.850172	15.51336862
48.39	-128.77	539	0.53057241	12.8821	0.728404016	2592.850172	15.51336862
48.39	-128.77	510	0.53057241	12.189	0.728404016	2592.850172	15.51336862
48.39	-128.76	487	0.53057241	11.6393	0.728404016	2592.850172	15.51336862
48.39	-128.75	530	0.53057241	12.667	0.728404016	2592.850172	15.51336862
48.39	-128.73	914	0.79336768	21.8446	0.890711895	2638.839344	12.68648152
48.39	-128.72	758	0.79336768	18.1162	0.890711895	2638.839344	12.68648152
48.39	-128.72	666	0.79336768	15.9174	0.890711895	2638.839344	12.68648152
48.39	-128.71	620	0.79336768	14.818	0.890711895	2638.839344	12.68648152
48.39	-128.71	553	0.79336768	13.2167	0.890711895	2638.839344	12.68648152
48.44	-128.76	573	0.53057241	13.6947	0.728404016	2592.850172	15.51336862
48.44	-128.76	559	0.53057241	13.3601	0.728404016	2592.850172	15.51336862
48.44	-128.75	594	0.53057241	14.1966	0.728404016	2592.850172	15.51336862
48.44	-128.75	641	0.53057241	15.3199	0.728404016	2592.850172	15.51336862
48.44	-128.74	567	0.79336768	13.5513	0.890711895	2638.839344	12.68648152
48.44	-128.73	661	0.79336768	15.7979	0.890711895	2638.839344	12.68648152
48.44	-128.72	704	0.79336768	16.8256	0.890711895	2638.839344	12.68648152
48.44	-128.72	812	0.79336768	19.4068	0.890711895	2638.839344	12.68648152
48.44	-128.7	857	0.79336768	20.4823	0.890711895	2638.839344	12.68648152
48.44	-128.7	653	0.79336768	15.6067	0.890711895	2638.839344	12.68648152
48.44	-128.69	594	0.79336768	14.1966	0.890711895	2638.839344	12.68648152
48.44	-128.69	637	0.79336768	15.2243	0.890711895	2638.839344	12.68648152
48.44	-128.68	1665	0.79336768	39.7935	0.890711895	2638.839344	12.68648152
48.44	-128.68	2298	0.79336768	54.9222	0.890711895	2638.839344	12.68648152
48.44	-128.67	727	0.79336768	17.3753	0.890711895	2638.839344	12.68648152
48.44	-128.66	419	0.79336768	10.0141	0.890711895	2638.839344	12.68648152
48.44	-128.65	218	0.79336768	5.2102	0.890711895	2638.839344	12.68648152
48.44	-128.63	290	1.033847	6.931	1.016782671	2680.923225	11.11348602
48.29	-128.69	532	0.80387408	12.7148	0.896590252	2640.677964	12.60330455
48.3	-128.7	1101	0.80387408	26.3139	0.896590252	2640.677964	12.60330455
48.31	-128.7	387	0.80387408	9.2493	0.896590252	2640.677964	12.60330455
48.32	-128.71	278	0.80387408	6.6442	0.896590252	2640.677964	12.60330455
48.32	-128.71	325	0.80387408	7.7675	0.896590252	2640.677964	12.60330455
48.33	-128.72	322	0.80387408	7.6958	0.896590252	2640.677964	12.60330455
48.34	-128.72	395	0.80387408	9.4405	0.896590252	2640.677964	12.60330455
48.34	-128.73	422	0.80387408	10.0858	0.896590252	2640.677964	12.60330455
48.35	-128.73	502	0.79336768	11.9978	0.890711895	2638.839344	12.68648152
48.36	-128.74	550	0.79336768	13.145	0.890711895	2638.839344	12.68648152
48.37	-128.74	788	0.79336768	18.8332	0.890711895	2638.839344	12.68648152
48.37	-128.74	935	0.79336768	22.3465	0.890711895	2638.839344	12.68648152
48.38	-128.75	673	0.53057241	16.0847	0.728404016	2592.850172	15.51336862
48.39	-128.75	586	0.53057241	14.0054	0.728404016	2592.850172	15.51336862
48.4	-128.76	587	0.53057241	14.0293	0.728404016	2592.850172	15.51336862
48.29	-128.78	313	0.54432315	7.4807	0.73778259	2595.256551	15.31616516
48.29	-128.78	290	0.54432315	6.931	0.73778259	2595.256551	15.31616516
48.31	-128.78	292	0.54432315	6.9788	0.73778259	2595.256551	15.31616516
48.33	-128.78	322	0.54432315	7.6958	0.73778259	2595.256551	15.31616516
48.33	-128.78	361	0.54432315	8.6279	0.73778259	2595.256551	15.31616516
48.34	-128.78	353	0.54432315	8.4367	0.73778259	2595.256551	15.31616516
48.34	-128.78	365	0.54432315	8.7235	0.73778259	2595.256551	15.31616516
48.35	-128.78	354	0.53057241	8.4606	0.728404016	2592.850172	15.51336862
48.35	-128.78	335	0.53057241	8.0065	0.728404016	2592.850172	15.51336862
48.36	-128.8	303	0.53057241	7.2417	0.728404016	2592.850172	15.51336862
48.36	-128.81	385	0.53057241	9.2015	0.728404016	2592.850172	15.51336862
48.36	-128.83	469	0.53057241	11.2091	0.728404016	2592.850172	15.51336862
48.36	-128.83	627	0.53057241	14.9853	0.728404016	2592.850172	15.51336862
48.36	-128.83	807	0.53057241	19.2873	0.728404016	2592.850172	15.51336862
48.36	-128.84	1022	0.53057241	24.4258	0.728404016	2592.850172	15.51336862
48.36	-128.85	1289	0.53057241	30.8071	0.728404016	2592.850172	15.51336862
48.37	-128.86	1150	0.25480604	27.485	0.504783161	2544.591057	22.38584974
48.37	-128.87	1095	0.25480604	26.1705	0.504783161	2544.591057	22.38584974
48.38	-128.88	1158	0.25480604	27.6762	0.504783161	2544.591057	22.38584974
48.38	-128.9	1076	0.25480604	25.7164	0.504783161	2544.591057	22.38584974
48.35	-128.77	367	0.53057241	8.7713	0.728404016	2592.850172	15.51336862
48.36	-128.77	341	0.53057241	8.1499	0.728404016	2592.850172	15.51336862
48.39	-128.77	533	0.53057241	12.7387	0.728404016	2592.850172	15.51336862
48.41	-128.73	858	0.79336768	20.5062	0.890711895	2638.839344	12.68648152
48.42	-128.73	861	0.79336768	20.5779	0.890711895	2638.839344	12.68648152
48.41	-128.74	740	0.79336768	17.686	0.890711895	2638.839344	12.68648152
48.41	-128.75	624	0.53057241	14.9136	0.728404016	2592.850172	15.51336862
48.42	-128.75	679	0.53057241	16.2281	0.728404016	2592.850172	15.51336862
48.42	-128.77	763	0.53057241	18.2357	0.728404016	2592.850172	15.51336862
48.42	-128.77	698	0.53057241	16.6822	0.728404016	2592.850172	15.51336862
48.42	-128.78	706	0.53057241	16.8734	0.728404016	2592.850172	15.51336862
48.42	-128.78	743	0.53057241	17.7577	0.728404016	2592.850172	15.51336862
48.42	-128.79	788	0.53057241	18.8332	0.728404016	2592.850172	15.51336862
48.42	-128.79	881	0.53057241	21.0559	0.728404016	2592.850172	15.51336862
48.43	-128.8	959	0.53057241	22.9201	0.728404016	2592.850172	15.51336862
48.43	-128.8	1023	0.53057241	24.4497	0.728404016	2592.850172	15.51336862
48.43	-128.81	1153	0.53057241	27.5567	0.728404016	2592.850172	15.51336862
48.43	-128.82	1665	0.53057241	39.7935	0.728404016	2592.850172	15.51336862
48.43	-128.83	1124	0.53057241	26.8636	0.728404016	2592.850172	15.51336862
48.43	-128.84	888	0.53057241	21.2232	0.728404016	2592.850172	15.51336862
48.43	-128.85	1018	0.53057241	24.3302	0.728404016	2592.850172	15.51336862
48.43	-128.85	792	0.53057241	18.9288	0.728404016	2592.850172	15.51336862
48.43	-128.85	912	0.53057241	21.7968	0.728404016	2592.850172	15.51336862
48.43	-128.86	897	0.25480604	21.4383	0.504783161	2544.591057	22.38584974
48.44	-128.76	765	0.53057241	18.2835	0.728404016	2592.850172	15.51336862
48.44	-128.76	690	0.53057241	16.491	0.728404016	2592.850172	15.51336862
48.44	-128.77	546	0.53057241	13.0494	0.728404016	2592.850172	15.51336862
48.44	-128.78	550	0.53057241	13.145	0.728404016	2592.850172	15.51336862
48.45	-128.78	502	0.34311613	11.9978	0.585761154	2560.045323	19.29113926
48.45	-128.79	477	0.34311613	11.4003	0.585761154	2560.045323	19.29113926
48.45	-128.79	481	0.34311613	11.4959	0.585761154	2560.045323	19.29113926
48.46	-128.8	426	0.34311613	10.1814	0.585761154	2560.045323	19.29113926
48.46	-128.81	477	0.34311613	11.4003	0.585761154	2560.045323	19.29113926
48.46	-128.82	429	0.34311613	10.2531	0.585761154	2560.045323	19.29113926
48.46	-128.82	540	0.34311613	12.906	0.585761154	2560.045323	19.29113926
48.46	-128.83	840	0.34311613	20.076	0.585761154	2560.045323	19.29113926
48.46	-128.84	1246	0.34311613	29.7794	0.585761154	2560.045323	19.29113926
48.46	-128.85	1171	0.34311613	27.9869	0.585761154	2560.045323	19.29113926
48.47	-128.86	1531	0.15120271	36.5909	0.388847927	2526.460474	29.06020382
48.47	-128.57	416	0.8665905	9.9424	0.930908427	2651.653338	12.13868053
48.47	-128.58	421	0.8665905	10.0619	0.930908427	2651.653338	12.13868053
48.47	-128.58	481	0.8665905	11.4959	0.930908427	2651.653338	12.13868053
48.47	-128.59	461	0.8665905	11.0179	0.930908427	2651.653338	12.13868053
48.47	-128.59	444	0.8665905	10.6116	0.930908427	2651.653338	12.13868053
48.47	-128.6	518	0.8665905	12.3802	0.930908427	2651.653338	12.13868053
48.47	-128.6	221	0.8665905	5.2819	0.930908427	2651.653338	12.13868053
48.48	-128.61	619	0.8665905	14.7941	0.930908427	2651.653338	12.13868053
48.48	-128.62	358	0.8665905	8.5562	0.930908427	2651.653338	12.13868053
48.48	-128.62	368	0.8665905	8.7952	0.930908427	2651.653338	12.13868053
48.48	-128.63	363	0.8665905	8.6757	0.930908427	2651.653338	12.13868053
48.48	-128.63	639	0.8665905	15.2721	0.930908427	2651.653338	12.13868053
48.48	-128.63	526	0.8665905	12.5714	0.930908427	2651.653338	12.13868053
48.48	-128.64	549	0.8665905	13.1211	0.930908427	2651.653338	12.13868053
48.48	-128.65	411	0.59159386	9.8229	0.76915139	2603.528926	14.69151607
48.45	-128.61	924	0.8665905	22.0836	0.930908427	2651.653338	12.13868053
48.46	-128.61	1090	0.8665905	26.051	0.930908427	2651.653338	12.13868053
48.46	-128.62	425	0.8665905	10.1575	0.930908427	2651.653338	12.13868053
48.46	-128.62	355	0.8665905	8.4845	0.930908427	2651.653338	12.13868053
48.45	-128.63	387	0.8665905	9.2493	0.930908427	2651.653338	12.13868053
48.45	-128.63	325	0.8665905	7.7675	0.930908427	2651.653338	12.13868053
48.45	-128.63	250	0.8665905	5.975	0.930908427	2651.653338	12.13868053
48.45	-128.63	829	0.8665905	19.8131	0.930908427	2651.653338	12.13868053
48.45	-128.64	631	0.8665905	15.0809	0.930908427	2651.653338	12.13868053
48.45	-128.64	376	0.8665905	8.9864	0.930908427	2651.653338	12.13868053
48.45	-128.65	470	0.59159386	11.233	0.76915139	2603.528926	14.69151607
48.45	-128.65	440	0.59159386	10.516	0.76915139	2603.528926	14.69151607
48.45	-128.65	418	0.59159386	9.9902	0.76915139	2603.528926	14.69151607
48.45	-128.65	493	0.59159386	11.7827	0.76915139	2603.528926	14.69151607
48.45	-128.66	396	0.59159386	9.4644	0.76915139	2603.528926	14.69151607
48.43	-128.73	697	0.79336768	16.6583	0.890711895	2638.839344	12.68648152
48.44	-128.73	698	0.79336768	16.6822	0.890711895	2638.839344	12.68648152
48.44	-128.73	699	0.79336768	16.7061	0.890711895	2638.839344	12.68648152
48.45	-128.73	680	0.59159386	16.252	0.76915139	2603.528926	14.69151607
48.45	-128.72	777	0.59159386	18.5703	0.76915139	2603.528926	14.69151607
48.46	-128.72	1760	0.59159386	42.064	0.76915139	2603.528926	14.69151607
48.46	-128.71	1233	0.59159386	29.4687	0.76915139	2603.528926	14.69151607
48.47	-128.71	1488	0.59159386	35.5632	0.76915139	2603.528926	14.69151607
48.47	-128.71	1496	0.59159386	35.7544	0.76915139	2603.528926	14.69151607
48.47	-128.7	963	0.59159386	23.0157	0.76915139	2603.528926	14.69151607
48.47	-128.7	937	0.59159386	22.3943	0.76915139	2603.528926	14.69151607
48.48	-128.7	1062	0.59159386	25.3818	0.76915139	2603.528926	14.69151607
48.48	-128.7	1044	0.59159386	24.9516	0.76915139	2603.528926	14.69151607
48.48	-128.69	1088	0.59159386	26.0032	0.76915139	2603.528926	14.69151607
48.49	-128.69	896	0.59159386	21.4144	0.76915139	2603.528926	14.69151607
48.49	-128.69	742	0.59159386	17.7338	0.76915139	2603.528926	14.69151607
48.5	-128.69	637	0.59159386	15.2243	0.76915139	2603.528926	14.69151607
48.5	-128.69	636	0.59159386	15.2004	0.76915139	2603.528926	14.69151607
48.51	-128.69	519	0.59159386	12.4041	0.76915139	2603.528926	14.69151607
48.51	-128.68	418	0.59159386	9.9902	0.76915139	2603.528926	14.69151607
48.45	-128.65	453	0.59159386	10.8267	0.76915139	2603.528926	14.69151607
48.45	-128.66	362	0.59159386	8.6518	0.76915139	2603.528926	14.69151607
48.45	-128.66	399	0.59159386	9.5361	0.76915139	2603.528926	14.69151607
48.45	-128.66	386	0.59159386	9.2254	0.76915139	2603.528926	14.69151607
48.45	-128.67	176	0.59159386	4.2064	0.76915139	2603.528926	14.69151607
48.45	-128.67	153	0.59159386	3.6567	0.76915139	2603.528926	14.69151607
48.45	-128.68	411	0.59159386	9.8229	0.76915139	2603.528926	14.69151607
48.45	-128.68	426	0.59159386	10.1814	0.76915139	2603.528926	14.69151607
48.45	-128.69	466	0.59159386	11.1374	0.76915139	2603.528926	14.69151607
48.45	-128.69	524	0.59159386	12.5236	0.76915139	2603.528926	14.69151607
48.46	-128.7	729	0.59159386	17.4231	0.76915139	2603.528926	14.69151607
48.46	-128.7	994	0.59159386	23.7566	0.76915139	2603.528926	14.69151607
48.46	-128.7	1663	0.59159386	39.7457	0.76915139	2603.528926	14.69151607
48.46	-128.71	2653	0.59159386	63.4067	0.76915139	2603.528926	14.69151607
48.46	-128.71	4439	0.59159386	106.0921	0.76915139	2603.528926	14.69151607
48.46	-128.71	1898	0.59159386	45.3622	0.76915139	2603.528926	14.69151607
48.46	-128.71	1099	0.59159386	26.2661	0.76915139	2603.528926	14.69151607
48.46	-128.72	904	0.59159386	21.6056	0.76915139	2603.528926	14.69151607
48.47	-128.72	832	0.59159386	19.8848	0.76915139	2603.528926	14.69151607
48.47	-128.72	800	0.59159386	19.12	0.76915139	2603.528926	14.69151607
48.47	-128.71	862	0.59159386	20.6018	0.76915139	2603.528926	14.69151607
48.47	-128.71	923	0.59159386	22.0597	0.76915139	2603.528926	14.69151607
48.47	-128.71	1049	0.59159386	25.0711	0.76915139	2603.528926	14.69151607
48.47	-128.71	1181	0.59159386	28.2259	0.76915139	2603.528926	14.69151607
48.48	-128.7	1052	0.59159386	25.1428	0.76915139	2603.528926	14.69151607
48.48	-128.7	851	0.59159386	20.3389	0.76915139	2603.528926	14.69151607
48.48	-128.7	791	0.59159386	18.9049	0.76915139	2603.528926	14.69151607
48.48	-128.69	609	0.59159386	14.5551	0.76915139	2603.528926	14.69151607
48.48	-128.68	421	0.59159386	10.0619	0.76915139	2603.528926	14.69151607
48.48	-128.67	427	0.59159386	10.2053	0.76915139	2603.528926	14.69151607
48.48	-128.67	390	0.59159386	9.321	0.76915139	2603.528926	14.69151607
48.47	-128.73	618	0.59159386	14.7702	0.76915139	2603.528926	14.69151607
48.47	-128.73	606	0.59159386	14.4834	0.76915139	2603.528926	14.69151607
48.47	-128.73	679	0.59159386	16.2281	0.76915139	2603.528926	14.69151607
48.47	-128.73	872	0.59159386	20.8408	0.76915139	2603.528926	14.69151607
