lat,lon,age,ihfc q,ps q
48.39,-128.77,0.53057241,12.7387,15.51336862
48.41,-128.73,0.79336768,20.5062,12.68648152
48.42,-128.73,0.79336768,20.5779,12.68648152
48.41,-128.74,0.79336768,17.686,12.68648152
48.41,-128.75,0.53057241,14.9136,15.51336862
48.42,-128.75,0.53057241,16.2281,15.51336862
48.42,-128.77,0.53057241,18.2357,15.51336862
48.42,-128.77,0.53057241,16.6822,15.51336862
48.42,-128.78,0.53057241,16.8734,15.51336862
48.42,-128.78,0.53057241,17.7577,15.51336862
48.42,-128.79,0.53057241,18.8332,15.51336862
48.42,-128.79,0.53057241,21.0559,15.51336862
48.43,-128.8,0.53057241,22.9201,15.51336862
48.43,-128.8,0.53057241,24.4497,15.51336862
48.43,-128.81,0.53057241,27.5567,15.51336862
48.43,-128.82,0.53057241,39.7935,15.51336862
48.43,-128.83,0.53057241,26.8636,15.51336862
48.43,-128.84,0.53057241,21.2232,15.51336862
48.43,-128.85,0.53057241,24.3302,15.51336862
48.43,-128.85,0.53057241,18.9288,15.51336862
48.43,-128.85,0.53057241,21.7968,15.51336862
48.43,-128.86,0.25480604,21.4383,22.38584974
48.44,-128.76,0.53057241,18.2835,15.51336862
48.44,-128.76,0.53057241,16.491,15.51336862
48.44,-128.77,0.53057241,13.0494,15.51336862
48.44,-128.78,0.53057241,13.145,15.51336862
48.45,-128.78,0.34311613,11.9978,19.29113926
48.45,-128.79,0.34311613,11.4003,19.29113926
48.45,-128.79,0.34311613,11.4959,19.29113926
48.46,-128.8,0.34311613,10.1814,19.29113926
48.46,-128.81,0.34311613,11.4003,19.29113926
48.46,-128.82,0.34311613,10.2531,19.29113926
48.46,-128.82,0.34311613,12.906,19.29113926
48.46,-128.83,0.34311613,20.076,19.29113926
48.46,-128.84,0.34311613,29.7794,19.29113926
48.46,-128.85,0.34311613,27.9869,19.29113926
48.47,-128.86,0.15120271,36.5909,29.06020382
48.47,-128.57,0.8665905,9.9424,12.13868053
48.47,-128.58,0.8665905,10.0619,12.13868053
48.47,-128.58,0.8665905,11.4959,12.13868053
48.47,-128.59,0.8665905,11.0179,12.13868053
48.47,-128.59,0.8665905,10.6116,12.13868053
48.47,-128.6,0.8665905,12.3802,12.13868053
48.47,-128.6,0.8665905,5.2819,12.13868053
48.48,-128.61,0.8665905,14.7941,12.13868053
48.48,-128.62,0.8665905,8.5562,12.13868053
48.48,-128.62,0.8665905,8.7952,12.13868053
48.48,-128.63,0.8665905,8.6757,12.13868053
48.48,-128.63,0.8665905,15.2721,12.13868053
48.48,-128.63,0.8665905,12.5714,12.13868053
48.48,-128.64,0.8665905,13.1211,12.13868053
48.48,-128.65,0.59159386,9.8229,14.69151607
48.45,-128.61,0.8665905,22.0836,12.13868053
48.46,-128.61,0.8665905,26.051,12.13868053
48.46,-128.62,0.8665905,10.1575,12.13868053
48.46,-128.62,0.8665905,8.4845,12.13868053
48.45,-128.63,0.8665905,9.2493,12.13868053
48.45,-128.63,0.8665905,7.7675,12.13868053
48.45,-128.63,0.8665905,5.975,12.13868053
48.45,-128.63,0.8665905,19.8131,12.13868053
48.45,-128.64,0.8665905,15.0809,12.13868053
48.45,-128.64,0.8665905,8.9864,12.13868053
48.45,-128.65,0.59159386,11.233,14.69151607
48.45,-128.65,0.59159386,10.516,14.69151607
48.45,-128.65,0.59159386,9.9902,14.69151607
48.45,-128.65,0.59159386,11.7827,14.69151607
48.45,-128.66,0.59159386,9.4644,14.69151607
48.43,-128.73,0.79336768,16.6583,12.68648152
48.44,-128.73,0.79336768,16.6822,12.68648152
48.44,-128.73,0.79336768,16.7061,12.68648152
48.45,-128.73,0.59159386,16.252,14.69151607
48.45,-128.72,0.59159386,18.5703,14.69151607
48.46,-128.72,0.59159386,42.064,14.69151607
48.46,-128.71,0.59159386,29.4687,14.69151607
48.47,-128.71,0.59159386,35.5632,14.69151607
48.47,-128.71,0.59159386,35.7544,14.69151607
48.47,-128.7,0.59159386,23.0157,14.69151607
48.47,-128.7,0.59159386,22.3943,14.69151607
48.48,-128.7,0.59159386,25.3818,14.69151607
48.48,-128.7,0.59159386,24.9516,14.69151607
48.48,-128.69,0.59159386,26.0032,14.69151607
48.49,-128.69,0.59159386,21.4144,14.69151607
48.49,-128.69,0.59159386,17.7338,14.69151607
48.5,-128.69,0.59159386,15.2243,14.69151607
48.5,-128.69,0.59159386,15.2004,14.69151607
48.51,-128.69,0.59159386,12.4041,14.69151607
48.51,-128.68,0.59159386,9.9902,14.69151607
48.45,-128.65,0.59159386,10.8267,14.69151607
48.45,-128.66,0.59159386,8.6518,14.69151607
48.45,-128.66,0.59159386,9.5361,14.69151607
48.45,-128.66,0.59159386,9.2254,14.69151607
48.45,-128.67,0.59159386,4.2064,14.69151607
48.45,-128.67,0.59159386,3.6567,14.69151607
48.45,-128.68,0.59159386,9.8229,14.69151607
48.45,-128.68,0.59159386,10.1814,14.69151607
48.45,-128.69,0.59159386,11.1374,14.69151607
48.45,-128.69,0.59159386,12.5236,14.69151607
48.46,-128.7,0.59159386,17.4231,14.69151607
48.46,-128.7,0.59159386,23.7566,14.69151607
48.46,-128.7,0.59159386,39.7457,14.69151607
48.46,-128.71,0.59159386,63.4067,14.69151607
48.46,-128.71,0.59159386,106.0921,14.69151607
48.46,-128.71,0.59159386,45.3622,14.69151607
48.46,-128.71,0.59159386,26.2661,14.69151607
48.46,-128.72,0.59159386,21.6056,14.69151607
48.47,-128.72,0.59159386,19.8848,14.69151607
48.47,-128.72,0.59159386,19.12,14.69151607
48.47,-128.71,0.59159386,20.6018,14.69151607
48.47,-128.71,0.59159386,22.0597,14.69151607
48.47,-128.71,0.59159386,25.0711,14.69151607
48.47,-128.71,0.59159386,28.2259,14.69151607
48.48,-128.7,0.59159386,25.1428,14.69151607
48.48,-128.7,0.59159386,20.3389,14.69151607
48.48,-128.7,0.59159386,18.9049,14.69151607
48.48,-128.69,0.59159386,14.5551,14.69151607
48.48,-128.68,0.59159386,10.0619,14.69151607
48.48,-128.67,0.59159386,10.2053,14.69151607
48.48,-128.67,0.59159386,9.321,14.69151607
48.47,-128.73,0.59159386,14.7702,14.69151607
48.47,-128.73,0.59159386,14.4834,14.69151607
48.47,-128.73,0.59159386,16.2281,14.69151607
48.47,-128.73,0.59159386,20.8408,14.69151607
48.46,-128.72,0.59159386,21.9402,14.69151607
48.46,-128.72,0.59159386,36.1129,14.69151607
48.46,-128.71,0.59159386,108.9601,14.69151607
48.46,-128.71,0.59159386,72.2258,14.69151607
48.46,-128.71,0.59159386,46.0314,14.69151607
48.46,-128.71,0.59159386,41.6338,14.69151607
48.46,-128.71,0.59159386,43.3307,14.69151607
48.46,-128.71,0.59159386,48.4931,14.69151607
48.46,-128.71,0.59159386,48.5409,14.69151607
48.46,-128.71,0.59159386,43.3785,14.69151607
48.46,-128.71,0.59159386,39.2916,14.69151607
48.46,-128.71,0.59159386,35.8022,14.69151607
48.47,-128.71,0.59159386,31.4763,14.69151607
48.47,-128.71,0.59159386,29.5404,14.69151607
48.47,-128.71,0.59159386,25.7164,14.69151607
48.48,-128.68,0.59159386,9.9902,14.69151607
48.48,-128.67,0.59159386,9.8707,14.69151607
48.47,-128.68,0.59159386,9.7034,14.69151607
48.47,-128.68,0.59159386,9.7751,14.69151607
48.47,-128.68,0.59159386,9.8468,14.69151607
48.47,-128.68,0.59159386,9.9902,14.69151607
48.46,-128.68,0.59159386,10.038,14.69151607
48.46,-128.68,0.59159386,9.9902,14.69151607
48.45,-128.68,0.59159386,10.3487,14.69151607
48.45,-128.68,0.59159386,10.1336,14.69151607
48.45,-128.68,0.59159386,8.6518,14.69151607
48.44,-128.68,0.79336768,4.4693,12.68648152
48.44,-128.68,0.79336768,12.1651,12.68648152
48.44,-128.68,0.79336768,12.8821,12.68648152
48.44,-128.68,0.79336768,13.9576,12.68648152
48.44,-128.68,0.79336768,16.3476,12.68648152
48.44,-128.68,0.79336768,15.1048,12.68648152
48.44,-128.68,0.79336768,23.0635,12.68648152
48.44,-128.68,0.79336768,18.2596,12.68648152
48.43,-128.68,0.79336768,117.2773,12.68648152
48.43,-128.68,0.79336768,87.1394,12.68648152
48.43,-128.68,0.79336768,35.4676,12.68648152
48.42,-128.68,0.79336768,20.1238,12.68648152
48.42,-128.68,0.79336768,14.34,12.68648152
48.41,-128.68,0.79336768,12.6431,12.68648152
48.41,-128.68,0.79336768,7.3373,12.68648152
48.4,-128.68,0.79336768,11.5676,12.68648152
48.4,-128.68,0.79336768,7.1222,12.68648152
48.4,-128.68,0.79336768,7.4329,12.68648152
48.38,-128.68,0.79336768,33.5795,12.68648152
48.38,-128.68,0.79336768,20.3389,12.68648152
48.42,-128.72,0.79336768,21.5339,12.68648152
48.42,-128.71,0.79336768,18.0923,12.68648152
48.42,-128.71,0.79336768,15.7262,12.68648152
48.43,-128.7,0.79336768,15.3199,12.68648152
48.43,-128.69,0.79336768,15.8457,12.68648152
48.43,-128.69,0.79336768,21.1515,12.68648152
48.44,-128.69,0.79336768,25.3818,12.68648152
48.44,-128.68,0.79336768,8.7952,12.68648152
48.45,-128.67,0.59159386,9.3927,14.69151607
48.46,-128.66,0.59159386,7.7197,14.69151607
48.44,-128.67,0.79336768,11.2091,12.68648152
48.44,-128.67,0.79336768,10.994,12.68648152
48.45,-128.67,0.59159386,10.3487,14.69151607
48.45,-128.66,0.59159386,9.6556,14.69151607
48.45,-128.66,0.59159386,9.3449,14.69151607
48.44,-128.66,0.79336768,9.7273,12.68648152
48.44,-128.66,0.79336768,9.7751,12.68648152
48.43,-128.66,0.79336768,10.3248,12.68648152
48.43,-128.66,0.79336768,11.0418,12.68648152
48.43,-128.66,0.79336768,6.5964,12.68648152
48.43,-128.66,0.79336768,12.0695,12.68648152
48.42,-128.66,0.79336768,11.7349,12.68648152
48.42,-128.67,0.79336768,11.5915,12.68648152
48.41,-128.67,0.79336768,10.8506,12.68648152
48.41,-128.67,0.79336768,5.9272,12.68648152
48.4,-128.67,0.79336768,10.7789,12.68648152
48.4,-128.66,0.79336768,7.6719,12.68648152
48.4,-128.66,0.79336768,12.5714,12.68648152
48.41,-128.65,0.79336768,9.8946,12.68648152
48.4,-128.64,1.033847,10.3487,11.11348602
48.4,-128.64,1.033847,11.6154,11.11348602
48.4,-128.64,1.033847,13.9337,11.11348602
48.49,-128.63,0.8665905,29.6121,12.13868053
48.49,-128.63,0.8665905,28.8473,12.13868053
48.49,-128.63,0.8665905,30.1618,12.13868053
48.49,-128.64,0.8665905,12.1173,12.13868053
48.48,-128.64,0.8665905,12.1412,12.13868053
48.48,-128.64,0.8665905,11.8066,12.13868053
48.48,-128.64,0.8665905,11.4242,12.13868053
48.48,-128.64,0.8665905,10.7311,12.13868053
48.48,-128.64,0.8665905,12.7865,12.13868053
48.47,-128.64,0.8665905,11.7827,12.13868053
48.47,-128.64,0.8665905,13.1928,12.13868053
48.47,-128.64,0.8665905,16.3715,12.13868053
48.46,-128.64,0.8665905,22.9918,12.13868053
48.46,-128.64,0.8665905,156.6645,12.13868053
48.46,-128.64,0.8665905,30.9266,12.13868053
48.45,-128.64,0.8665905,12.9538,12.13868053
48.45,-128.64,0.8665905,12.0217,12.13868053
48.45,-128.64,0.8665905,11.472,12.13868053
48.44,-128.64,1.033847,11.4481,11.11348602
48.44,-128.64,1.033847,12.0456,11.11348602
48.44,-128.64,1.033847,11.3525,11.11348602
48.44,-128.65,0.79336768,11.1613,12.68648152
48.44,-128.65,0.79336768,11.472,12.68648152
48.43,-128.65,0.79336768,11.2091,12.68648152
48.43,-128.65,0.79336768,13.5035,12.68648152
48.43,-128.65,0.79336768,15.3916,12.68648152
48.42,-128.65,0.79336768,17.7338,12.68648152
48.42,-128.65,0.79336768,17.0168,12.68648152
48.42,-128.65,0.79336768,15.7979,12.68648152
48.42,-128.65,0.79336768,14.4595,12.68648152
48.41,-128.65,0.79336768,12.3802,12.68648152
48.41,-128.66,0.79336768,13.5274,12.68648152
48.41,-128.66,0.79336768,7.1222,12.68648152
48.41,-128.66,0.79336768,11.8544,12.68648152
48.43,-128.69,0.79336768,19.359,12.68648152
48.43,-128.69,0.79336768,21.6773,12.68648152
48.43,-128.69,0.79336768,27.1026,12.68648152
48.43,-128.69,0.79336768,39.3872,12.68648152
48.43,-128.68,0.79336768,73.8988,12.68648152
48.43,-128.68,0.79336768,112.6646,12.68648152
48.43,-128.68,0.79336768,44.7408,12.68648152
48.43,-128.67,0.79336768,25.6208,12.68648152
48.43,-128.66,0.79336768,13.1689,12.68648152
48.43,-128.66,0.79336768,11.9978,12.68648152
48.42,-128.65,0.79336768,10.038,12.68648152
48.42,-128.65,0.79336768,7.2895,12.68648152
48.42,-128.59,1.033847,9.5839,11.11348602
48.42,-128.6,1.033847,9.7273,11.11348602
48.42,-128.6,1.033847,10.2531,11.11348602
48.42,-128.6,1.033847,10.994,11.11348602
48.42,-128.61,1.033847,11.0657,11.11348602
48.42,-128.61,1.033847,9.9424,11.11348602
48.42,-128.62,1.033847,10.3248,11.11348602
48.42,-128.62,1.033847,14.0771,11.11348602
48.42,-128.63,1.033847,10.9462,11.11348602
48.42,-128.63,1.033847,12.0934,11.11348602
48.42,-128.63,1.033847,11.0179,11.11348602
48.42,-128.63,1.033847,10.7789,11.11348602
48.42,-128.64,1.033847,10.755,11.11348602
48.42,-128.64,1.033847,9.8229,11.11348602
48.42,-128.64,1.033847,8.4606,11.11348602
48.42,-128.64,1.033847,8.7235,11.11348602
48.42,-128.65,0.79336768,6.5964,12.68648152
48.42,-128.65,0.79336768,15.6784,12.68648152
48.42,-128.65,0.79336768,8.4845,12.68648152
48.42,-128.65,0.79336768,13.3362,12.68648152
48.42,-128.66,0.79336768,12.2607,12.68648152
48.42,-128.66,0.79336768,11.5676,12.68648152
48.42,-128.67,0.79336768,11.2569,12.68648152
48.42,-128.67,0.79336768,12.428,12.68648152
48.42,-128.67,0.79336768,13.9815,12.68648152
48.42,-128.68,0.79336768,7.3851,12.68648152
48.42,-128.68,0.79336768,22.1314,12.68648152
48.43,-128.68,0.79336768,30.7115,12.68648152
48.43,-128.68,0.79336768,40.0803,12.68648152
48.43,-128.68,0.79336768,44.8603,12.68648152
48.43,-128.68,0.79336768,83.2676,12.68648152
48.43,-128.68,0.79336768,99.9737,12.68648152
48.43,-128.68,0.79336768,23.3981,12.68648152
48.44,-128.69,0.79336768,20.1955,12.68648152
48.44,-128.69,0.79336768,15.5828,12.68648152
48.44,-128.69,0.79336768,14.0532,12.68648152
48.44,-128.7,0.79336768,13.9576,12.68648152
48.44,-128.7,0.79336768,15.0331,12.68648152
48.44,-128.7,0.79336768,16.7061,12.68648152
48.44,-128.71,0.79336768,19.5741,12.68648152
48.44,-128.71,0.79336768,24.7843,12.68648152
48.44,-128.71,0.79336768,23.8761,12.68648152
48.44,-128.72,0.79336768,22.3226,12.68648152
48.45,-128.71,0.59159386,21.0798,14.69151607
48.45,-128.71,0.59159386,23.9239,14.69151607
48.45,-128.71,0.59159386,26.6007,14.69151607
48.45,-128.71,0.59159386,41.0124,14.69151607
48.46,-128.71,0.59159386,128.8927,14.69151607
48.46,-128.71,0.59159386,44.5974,14.69151607
48.46,-128.71,0.59159386,30.8788,14.69151607
48.47,-128.71,0.59159386,35.3003,14.69151607
48.47,-128.7,0.59159386,40.8212,14.69151607
48.47,-128.7,0.59159386,30.9027,14.69151607
48.48,-128.7,0.59159386,26.0032,14.69151607
48.47,-128.66,0.59159386,3.824,14.69151607
48.47,-128.66,0.59159386,8.8669,14.69151607
48.47,-128.66,0.59159386,9.0581,14.69151607
48.46,-128.65,0.59159386,10.5877,14.69151607
48.46,-128.65,0.59159386,12.4041,14.69151607
48.46,-128.65,0.59159386,16.6583,14.69151607
48.46,-128.64,0.8665905,26.9353,12.13868053
48.46,-128.64,0.8665905,59.4871,12.13868053
48.46,-128.64,0.8665905,57.8619,12.13868053
48.46,-128.63,0.8665905,9.6078,12.13868053
48.46,-128.63,0.8665905,8.8669,12.13868053
48.46,-128.62,0.8665905,10.0619,12.13868053
48.46,-128.62,0.8665905,11.2808,12.13868053
48.46,-128.62,0.8665905,15.6067,12.13868053
48.46,-128.61,0.8665905,34.5116,12.13868053
48.46,-128.61,0.8665905,34.894,12.13868053
48.45,-128.61,0.8665905,12.9299,12.13868053
48.45,-128.6,0.8665905,10.3487,12.13868053
48.45,-128.6,0.8665905,9.9663,12.13868053
48.45,-128.59,0.8665905,10.994,12.13868053
48.45,-128.59,0.8665905,10.3487,12.13868053
48.46,-128.63,0.8665905,12.8104,12.13868053
48.46,-128.63,0.8665905,14.7463,12.13868053
48.46,-128.63,0.8665905,27.7718,12.13868053
48.46,-128.63,0.8665905,19.5263,12.13868053
48.46,-128.64,0.8665905,20.554,12.13868053
48.46,-128.64,0.8665905,16.8734,12.13868053
48.46,-128.64,0.8665905,19.2634,12.13868053
48.46,-128.64,0.8665905,15.535,12.13868053
48.46,-128.65,0.59159386,11.3764,14.69151607
48.46,-128.66,0.59159386,8.2933,14.69151607
48.46,-128.66,0.59159386,7.7197,14.69151607
48.46,-128.66,0.59159386,6.7398,14.69151607
48.46,-128.67,0.59159386,7.0505,14.69151607
48.46,-128.67,0.59159386,7.7197,14.69151607
48.46,-128.68,0.59159386,8.0782,14.69151607
48.46,-128.68,0.59159386,8.9147,14.69151607
48.46,-128.69,0.59159386,9.6795,14.69151607
48.46,-128.7,0.59159386,11.8544,14.69151607
48.46,-128.7,0.59159386,29.8033,14.69151607
48.46,-128.71,0.59159386,2.7007,14.69151607
48.46,-128.71,0.59159386,58.316,14.69151607
48.46,-128.71,0.59159386,150.092,14.69151607
48.46,-128.71,0.59159386,83.1481,14.69151607
48.46,-128.71,0.59159386,0.9321,14.69151607
48.46,-128.71,0.59159386,189.5748,14.69151607
48.46,-128.71,0.59159386,54.5398,14.69151607
48.46,-128.72,0.59159386,29.3492,14.69151607
48.46,-128.72,0.59159386,28.8951,14.69151607
48.46,-128.72,0.59159386,31.5002,14.69151607
48.46,-128.72,0.59159386,24.6887,14.69151607
48.46,-128.72,0.59159386,27.6045,14.69151607
48.46,-128.72,0.59159386,31.2134,14.69151607
48.46,-128.71,0.59159386,36.7582,14.69151607
48.46,-128.71,0.59159386,162.2332,14.69151607
48.46,-128.71,0.59159386,51.1938,14.69151607
48.46,-128.71,0.59159386,39.2677,14.69151607
48.46,-128.7,0.59159386,24.5931,14.69151607
48.46,-128.71,0.59159386,31.07,14.69151607
48.46,-128.71,0.59159386,115.1502,14.69151607
48.46,-128.71,0.59159386,181.6161,14.69151607
48.46,-128.71,0.59159386,98.1334,14.69151607
48.46,-128.71,0.59159386,35.9695,14.69151607
48.46,-128.72,0.59159386,29.636,14.69151607
48.46,-128.71,0.59159386,35.4676,14.69151607
48.46,-128.71,0.59159386,45.7924,14.69151607
48.46,-128.71,0.59159386,105.9726,14.69151607
48.46,-128.71,0.59159386,142.5157,14.69151607
48.46,-128.71,0.59159386,56.6669,14.69151607
48.46,-128.71,0.59159386,38.5985,14.69151607
47.88,-128.73,0.91232389,5.8077,11.83052233
47.86,-128.67,0.91232389,6.4291,11.83052233
47.86,-128.66,0.91232389,7.8392,11.83052233
47.86,-128.66,0.91232389,10.7311,11.83052233
47.85,-128.64,1.1679138,7.8631,10.45617994
47.85,-128.64,1.1679138,5.7599,10.45617994
47.85,-128.63,1.1679138,6.4769,10.45617994
47.88,-128.72,0.91232389,5.3775,11.83052233
47.88,-128.71,0.91232389,5.8555,11.83052233
47.87,-128.71,0.91232389,6.1184,11.83052233
47.87,-128.7,0.91232389,6.8354,11.83052233
47.87,-128.7,0.91232389,6.6442,11.83052233
47.87,-128.69,0.91232389,8.4128,11.83052233
47.86,-128.68,0.91232389,6.4291,11.83052233
47.86,-128.67,0.91232389,6.8354,11.83052233
47.96,-128.81,0.50150979,8.4367,15.95654039
47.92,-128.83,0.66285837,4.1108,13.87931624
47.91,-128.82,0.66285837,2.6529,13.87931624
47.9,-128.83,0.66285837,2.5812,13.87931624
47.9,-128.83,0.66285837,4.2303,13.87931624
47.96,-128.81,0.50150979,11.2569,15.95654039
47.95,-128.81,0.50150979,9.1776,15.95654039
47.94,-128.81,0.66285837,9.082,13.87931624
47.94,-128.81,0.66285837,8.5801,13.87931624
47.93,-128.83,0.66285837,7.17,13.87931624
47.93,-128.82,0.66285837,2.629,13.87931624
47.93,-128.82,0.66285837,3.6089,13.87931624
47.92,-128.82,0.66285837,1.7208,13.87931624
47.89,-128.83,0.66285837,3.2743,13.87931624
47.89,-128.83,0.66285837,2.8919,13.87931624
47.88,-128.83,0.66285837,2.6768,13.87931624
47.87,-128.83,0.66285837,2.7963,13.87931624
47.87,-128.84,0.66285837,2.9397,13.87931624
47.86,-128.84,0.66285837,6.2379,13.87931624
47.99,-128.79,0.50150979,4.8995,15.95654039
47.99,-128.8,0.50150979,4.0152,15.95654039
47.98,-128.79,0.50150979,4.063,15.95654039
47.98,-128.8,0.50150979,3.4894,15.95654039
47.97,-128.8,0.50150979,4.1586,15.95654039
47.97,-128.81,0.50150979,3.8001,15.95654039
47.97,-128.83,0.50150979,3.0831,15.95654039
47.96,-128.82,0.50150979,3.2743,15.95654039
47.93,-128.85,0.66285837,3.9196,13.87931624
47.91,-128.8,0.66285837,2.2705,13.87931624
47.94,-128.76,0.66285837,2.151,13.87931624
47.94,-128.82,0.66285837,8.6518,13.87931624
47.96,-128.83,0.50150979,2.1749,15.95654039
47.94,-128.77,0.66285837,2.4856,13.87931624
47.91,-128.8,0.66285837,2.7007,13.87931624
47.94,-128.78,0.66285837,21.51,13.87931624
47.91,-128.79,0.66285837,3.0831,13.87931624
47.95,-128.78,0.50150979,2.6051,15.95654039
47.9,-128.78,0.66285837,3.9196,13.87931624
47.95,-128.79,0.50150979,2.0076,15.95654039
47.95,-128.81,0.50150979,3.7045,15.95654039
47.95,-128.81,0.50150979,4.0869,15.95654039
47.95,-128.82,0.50150979,5.5687,15.95654039
47.92,-128.84,0.66285837,3.5133,13.87931624
47.92,-128.84,0.66285837,2.2227,13.87931624
47.82,-128.67,1.1115648,13.4557,10.71793332
47.88,-128.7,0.91232389,6.8593,11.83052233
47.88,-128.7,0.91232389,7.17,11.83052233
47.89,-128.7,0.91232389,6.2618,11.83052233
47.83,-128.67,1.1115648,12.7626,10.71793332
47.84,-128.67,1.1115648,9.6317,10.71793332
47.84,-128.68,1.1115648,10.0619,10.71793332
47.85,-128.68,0.91232389,7.3373,11.83052233
47.86,-128.68,0.91232389,7.0266,11.83052233
47.87,-128.69,0.91232389,8.4845,11.83052233
47.87,-128.69,0.91232389,6.453,11.83052233
47.88,-128.69,0.91232389,5.9033,11.83052233
47.86,-128.64,1.1679138,6.3813,10.45617994
47.9,-128.66,0.91232389,9.3688,11.83052233
47.9,-128.67,0.91232389,9.1059,11.83052233
47.87,-128.64,1.1679138,6.453,10.45617994
47.87,-128.64,1.1679138,8.4367,10.45617994
47.88,-128.65,0.91232389,5.7599,11.83052233
47.88,-128.65,0.91232389,7.2895,11.83052233
47.89,-128.65,0.91232389,7.0266,11.83052233
47.89,-128.66,0.91232389,4.8756,11.83052233
47.89,-128.66,0.91232389,9.0342,11.83052233
47.89,-128.66,0.91232389,8.5801,11.83052233
47.92,-128.83,0.66285837,2.6529,13.87931624
47.92,-128.82,0.66285837,2.6051,13.87931624
47.92,-128.82,0.66285837,2.7007,13.87931624
47.92,-128.81,0.66285837,2.3183,13.87931624
47.91,-128.81,0.66285837,2.0793,13.87931624
47.87,-127.62,3.4528952,13.2884,6.081164407
47.92,-127.65,3.1907601,4.3976,6.326031748
47.92,-127.65,3.1907601,3.9196,6.326031748
47.93,-127.65,3.1907601,3.585,6.326031748
47.93,-127.66,3.1907601,2.9397,6.326031748
47.94,-127.66,3.1907601,3.4416,6.326031748
47.94,-127.66,3.1907601,3.7045,6.326031748
47.95,-127.66,3.0129824,3.585,6.509987371
47.87,-127.62,3.4528952,16.4432,6.081164407
47.88,-127.62,3.4528952,4.3976,6.081164407
47.88,-127.63,3.4528952,2.7246,6.081164407
47.89,-127.63,3.4528952,2.868,6.081164407
47.89,-127.64,3.4528952,4.4693,6.081164407
47.9,-127.64,3.4528952,5.9033,6.081164407
47.9,-127.64,3.4528952,3.5372,6.081164407
47.91,-127.64,3.4528952,5.9989,6.081164407
47.86,-127.68,3.1907601,3.4177,6.326031748
47.9,-127.71,3.1907601,22.9201,6.326031748
47.91,-127.71,3.1907601,9.8468,6.326031748
47.91,-127.71,3.1907601,5.1624,6.326031748
47.92,-127.71,3.1907601,6.3335,6.326031748
47.92,-127.72,3.1907601,7.8153,6.326031748
47.93,-127.72,3.1907601,6.2618,6.326031748
47.93,-127.72,3.1907601,5.6643,6.326031748
47.94,-127.73,3.1907601,6.3813,6.326031748
47.95,-127.73,3.0129824,4.4454,6.509987371
