lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z
48.51,-128.68,0.59159386,418,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.65,0.59159386,453,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.65,0.59159386,453,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.66,0.59159386,362,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.66,0.59159386,399,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.66,0.59159386,386,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.67,0.59159386,176,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.67,0.59159386,153,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.68,0.59159386,411,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.68,0.59159386,426,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.69,0.59159386,466,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.69,0.59159386,524,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,729,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,994,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,1663,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2653,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,4439,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1898,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1099,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,904,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.72,0.59159386,832,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.72,0.59159386,800,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,862,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,923,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1049,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1181,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.7,0.59159386,1052,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.7,0.59159386,851,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.7,0.59159386,791,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.69,0.59159386,609,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.68,0.59159386,421,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.67,0.59159386,427,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.67,0.59159386,390,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.73,0.59159386,618,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.73,0.59159386,606,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.73,0.59159386,679,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.73,0.59159386,872,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,918,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1511,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,4559,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,3022,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1926,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1742,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1813,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2029,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2031,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1815,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1644,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1498,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1317,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1236,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1076,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.68,0.59159386,418,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.67,0.59159386,413,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.68,0.59159386,406,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.68,0.59159386,409,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.68,0.59159386,412,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.68,0.59159386,418,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.68,0.59159386,420,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.68,0.59159386,418,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.68,0.59159386,433,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.68,0.59159386,424,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.68,0.59159386,362,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.44,-128.68,0.79336768,187,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,509,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,539,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,584,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,684,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,632,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,965,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,764,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,4907,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,3646,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,1484,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.42,-128.68,0.79336768,842,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.68,0.79336768,600,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.68,0.79336768,529,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.68,0.79336768,307,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.68,0.79336768,484,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.68,0.79336768,298,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.68,0.79336768,311,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.39,-128.68,0.79336768,270,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.38,-128.68,0.79336768,1405,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.38,-128.68,0.79336768,606,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.72,0.79336768,901,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.71,0.79336768,757,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.71,0.79336768,658,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.43,-128.7,0.79336768,641,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.69,0.79336768,663,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.69,0.79336768,885,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.69,0.79336768,1062,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.68,0.79336768,368,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.45,-128.67,0.59159386,393,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.66,0.59159386,323,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.44,-128.67,0.79336768,469,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.67,0.79336768,460,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.45,-128.67,0.59159386,433,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.66,0.59159386,404,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.66,0.59159386,391,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.44,-128.66,0.79336768,407,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.66,0.79336768,409,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,432,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,462,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,276,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,505,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.42,-128.66,0.79336768,491,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.67,0.79336768,485,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.67,0.79336768,454,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.67,0.79336768,248,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.67,0.79336768,451,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.66,0.79336768,321,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.66,0.79336768,526,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.65,0.79336768,414,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.4,-128.64,1.033847,433,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.4,-128.64,1.033847,486,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.4,-128.64,1.033847,583,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.49,-128.63,0.8665905,1239,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.49,-128.63,0.8665905,1207,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.49,-128.63,0.8665905,1262,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.49,-128.64,0.8665905,507,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.48,-128.64,0.8665905,508,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.48,-128.64,0.8665905,494,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.48,-128.64,0.8665905,478,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.48,-128.64,0.8665905,449,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.48,-128.64,0.8665905,535,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.47,-128.64,0.8665905,493,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.47,-128.64,0.8665905,552,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.47,-128.64,0.8665905,685,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,962,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,6555,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,1294,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.45,-128.64,0.8665905,542,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.45,-128.64,0.8665905,503,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.45,-128.64,0.8665905,480,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.44,-128.64,1.033847,479,465.2994327,501.5821124,-10.74924183,2855.873935,2971.125675
48.44,-128.64,1.033847,504,465.2994327,501.5821124,-10.74924183,2855.873935,2971.125675
48.44,-128.64,1.033847,475,465.2994327,501.5821124,-10.74924183,2855.873935,2971.125675
48.44,-128.65,0.79336768,467,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.65,0.79336768,480,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.65,0.79336768,469,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.65,0.79336768,469,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.65,0.79336768,565,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.65,0.79336768,644,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.42,-128.65,0.79336768,742,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,712,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,661,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,605,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.65,0.79336768,518,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.66,0.79336768,566,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.66,0.79336768,298,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.41,-128.66,0.79336768,496,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.43,-128.69,0.79336768,810,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.69,0.79336768,907,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.69,0.79336768,1134,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.69,0.79336768,1648,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,3092,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,4714,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,1872,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.67,0.79336768,1072,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,551,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.66,0.79336768,502,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.42,-128.65,0.79336768,420,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,305,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.59,1.033847,401,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.6,1.033847,407,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.6,1.033847,429,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.6,1.033847,460,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.61,1.033847,463,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.61,1.033847,416,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.62,1.033847,432,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.62,1.033847,589,465.2994327,501.5821124,2.668863773,2855.873935,2971.125675
48.42,-128.63,1.033847,458,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.63,1.033847,506,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.63,1.033847,461,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.63,1.033847,451,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.64,1.033847,450,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.64,1.033847,411,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.64,1.033847,354,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.64,1.033847,365,465.2994327,501.5821124,0.947541118,2855.873935,2971.125675
48.42,-128.65,0.79336768,276,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,656,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,355,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.65,0.79336768,558,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.66,0.79336768,513,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.66,0.79336768,484,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.67,0.79336768,471,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.67,0.79336768,520,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.67,0.79336768,585,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.68,0.79336768,309,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.42,-128.68,0.79336768,926,531.1576085,572.5757148,0.947541118,2811.749163,2925.109842
48.43,-128.68,0.79336768,1285,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,1677,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,1877,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,3484,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,4183,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,979,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.69,0.79336768,845,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.69,0.79336768,652,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.69,0.79336768,588,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,584,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,629,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,699,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.71,0.79336768,819,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.71,0.79336768,1037,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.71,0.79336768,999,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.72,0.79336768,934,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.45,-128.71,0.59159386,882,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.71,0.59159386,1001,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.71,0.59159386,1113,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.45,-128.71,0.59159386,1716,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,5393,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1866,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1292,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.71,0.59159386,1477,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.7,0.59159386,1708,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.7,0.59159386,1293,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.48,-128.7,0.59159386,1088,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.66,0.59159386,160,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.66,0.59159386,371,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.66,0.59159386,379,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.65,0.59159386,443,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.65,0.59159386,519,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.65,0.59159386,697,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.64,0.8665905,1127,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,2489,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,2421,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,402,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,371,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.62,0.8665905,421,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.62,0.8665905,472,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.62,0.8665905,653,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.61,0.8665905,1444,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.61,0.8665905,1460,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.45,-128.61,0.8665905,541,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.45,-128.6,0.8665905,433,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.45,-128.6,0.8665905,417,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.45,-128.59,0.8665905,460,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.45,-128.59,0.8665905,433,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.63,0.8665905,536,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,617,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,1162,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,817,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,860,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,706,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,806,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.64,0.8665905,650,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.65,0.59159386,476,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.66,0.59159386,323,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.66,0.59159386,282,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.67,0.59159386,295,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.67,0.59159386,323,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.68,0.59159386,338,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.68,0.59159386,373,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.69,0.59159386,405,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,496,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,1247,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,113,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2440,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,6280,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,3479,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,39,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,7932,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2282,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1228,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1209,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1318,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1033,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1155,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1306,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1538,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,6788,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2142,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1643,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,1029,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1300,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,4818,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,7599,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,4106,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1505,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.72,0.59159386,1240,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1484,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1916,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,4434,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,5963,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,2371,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.71,0.59159386,1615,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.68,0.59159386,347.77,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.62,0.8665905,457.55,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.61,0.8665905,1358.82,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.58,0.8665905,395.96,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.58,0.8665905,155.03,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
