long,lat,bathy,age,FA,q_ihfc,q_ps,q_stein,ps_z,stein_z
-128.83125,38.02291666666667,-4686.0,34.94761051090415,-24.411614184458525,65.61332486798035,80.02983390223329,86.27032470811969,4569.077641749038,448387.4503539782
-127.99791666666668,38.02291666666667,-4588.0,33.8384729083892,-19.98064320564511,46.548920422196396,81.33084437916797,87.67278415131852,4535.979599916875,420540.4208017033
-127.16458333333333,38.02291666666667,-4502.0,31.344756823788444,-21.354265812565558,76.18537082733701,84.50418285580871,91.0935702187119,4459.523592844466,361210.22982498776
-126.33125,38.02291666666667,-4405.0,28.239170827318603,-23.220216208047834,70.24613171053875,89.02965463974881,95.97192496745332,4359.918930046826,293669.53069028596
-125.49791666666668,38.02291666666667,-4089.0,25.516768737983465,-17.629042046801843,71.06776527615611,93.65863418028643,100.96185870288093,4267.994392073395,240253.50269212155
-124.66458333333333,38.02291666666667,-3944.0,22.79429513107894,-37.20225241171517,73.14610488604328,99.09404930529698,106.82111149516993,4171.0179991721125,192246.66004079612
-123.83125,38.02291666666667,-3405.0,20.041011563356157,-82.60184845026336,79.00285388127858,105.68195524802677,113.92272294572163,4066.851593646038,149199.38273613993
-122.99791666666668,38.02291666666667,20.0,17.79155984060507,9.066040800753377,79.47015170519005,112.16404065146247,120.91026228290569,3976.3014869849994,118136.95457006837
-122.16458333333333,38.02291666666667,80.0,16.844998089743584,-4.066662807609166,74.61164529914362,115.27235768404206,124.26095672548078,3936.493044185592,106170.19563486472
-121.33125,38.02291666666667,6.0,16.239762807405388,-29.517422401280477,36.96108533478889,117.40073559914357,126.55529928355365,3910.4506173231166,98861.41205488736
-132.49791666666667,38.02708333333333,-4873.0,33.939312,-22.360481087864198,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-131.66458333333333,38.02708333333333,-4809.0,33.939312,-18.766493907746778,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-130.83125,38.02708333333333,-4924.0,30.501097,-22.066544236015964,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-129.99791666666667,38.02708333333333,-4633.0,30.501097,-11.584413603671884,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-129.16458333333333,38.02708333333333,-4830.0,35.199921,-25.643911734178726,70.0,79.74249403636595,85.96057892556259,4576.533246182204,454847.570018278
