lat,lon,t,bath
46.18,-125.9,7.4997277,-2601.0
46.18,-125.9,7.4997277,-2601.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.08,-125.6,8.179697,-2305.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
46.87,-128.7,1.0900005,-2749.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
47.15,-129.73,1.6300219,-2760.0
46.82,-128.5,1.7001911,-2741.0
46.82,-128.5,1.7001911,-2741.0
46.82,-128.5,1.7001911,-2741.0
46.82,-128.5,1.7001911,-2741.0
46.82,-128.5,1.7001911,-2741.0
46.8,-128.4,1.8929226,-2711.0
46.8,-128.4,1.8929226,-2711.0
46.8,-128.4,1.8929226,-2711.0
46.8,-128.4,1.8929226,-2711.0
43.89,-122.21,9.5827484,1037.0
43.88,-122.37,9.5827484,632.0
43.88,-122.07,9.5827484,989.0
43.59,-122.23,9.5827484,1330.0
44.08,-122.23,9.8749847,535.0
43.8,-122.31,9.5827484,601.0
44.11,-122.23,9.8749847,498.0
46.77,-125.92,7.4773855,-2500.0
46.77,-125.92,7.4773855,-2500.0
46.76,-126.04,7.2581306,-2601.0
46.76,-126.04,7.2581306,-2601.0
46.76,-126.05,7.0691643,-2602.0
46.76,-126.05,7.0691643,-2602.0
46.77,-125.94,7.4773855,-2551.0
46.77,-125.94,7.4773855,-2551.0
46.77,-125.95,7.2581306,-2555.0
46.77,-125.95,7.2581306,-2555.0
46.76,-125.96,7.2581306,-2571.0
46.76,-125.96,7.2581306,-2571.0
46.76,-125.98,7.2581306,-2576.0
46.76,-125.98,7.2581306,-2576.0
46.76,-125.98,7.2581306,-2576.0
46.76,-125.98,7.2581306,-2576.0
46.76,-125.98,7.2581306,-2576.0
46.76,-125.98,7.2581306,-2576.0
46.76,-126.04,7.2581306,-2601.0
46.76,-126.04,7.2581306,-2601.0
46.74,-126.23,6.8100848,-2616.0
46.74,-126.23,6.8100848,-2616.0
46.74,-126.22,6.8100848,-2617.0
46.74,-126.22,6.8100848,-2617.0
46.74,-126.2,6.8100848,-2614.0
46.74,-126.2,6.8100848,-2614.0
46.74,-126.19,6.8100848,-2613.0
46.74,-126.19,6.8100848,-2613.0
46.74,-126.18,6.8100848,-2615.0
46.74,-126.18,6.8100848,-2615.0
46.75,-126.16,6.8100848,-2607.0
46.75,-126.16,6.8100848,-2607.0
46.74,-126.18,6.8100848,-2615.0
46.74,-126.18,6.8100848,-2615.0
46.74,-126.2,6.8100848,-2614.0
46.74,-126.2,6.8100848,-2614.0
46.74,-126.21,6.8100848,-2615.0
46.74,-126.21,6.8100848,-2615.0
46.74,-126.21,6.8100848,-2615.0
46.74,-126.21,6.8100848,-2615.0
46.74,-126.22,6.8100848,-2617.0
46.74,-126.22,6.8100848,-2617.0
46.74,-126.24,6.8100848,-2617.0
46.74,-126.24,6.8100848,-2617.0
46.74,-126.24,6.8100848,-2617.0
46.74,-126.24,6.8100848,-2617.0
46.74,-126.25,6.8100848,-2621.0
46.74,-126.25,6.8100848,-2621.0
45.43,-125.73,8.0344667,-2561.0
45.43,-125.73,8.0344667,-2561.0
45.43,-125.75,7.8805914,-2552.0
45.43,-125.75,7.8805914,-2552.0
45.43,-125.76,7.8805914,-2546.0
45.43,-125.76,7.8805914,-2546.0
45.43,-125.77,7.8805914,-2545.0
45.43,-125.77,7.8805914,-2545.0
45.43,-125.79,7.8805914,-2552.0
45.43,-125.79,7.8805914,-2552.0
45.42,-125.8,7.8805914,-2557.0
45.42,-125.8,7.8805914,-2557.0
45.42,-125.82,7.8805914,-2551.0
45.42,-125.82,7.8805914,-2551.0
45.43,-125.64,8.1844883,-2546.0
45.43,-125.64,8.1844883,-2546.0
45.43,-125.67,8.0344667,-2559.0
45.43,-125.67,8.0344667,-2559.0
45.43,-125.7,8.0344667,-2562.0
45.43,-125.7,8.0344667,-2562.0
45.43,-125.71,8.0344667,-2560.0
45.43,-125.71,8.0344667,-2560.0
45.43,-125.72,8.0344667,-2555.0
45.43,-125.72,8.0344667,-2555.0
45.36,-125.67,8.0344667,-2618.0
45.36,-125.67,8.0344667,-2618.0
45.48,-125.71,8.0390244,-2494.0
45.48,-125.71,8.0390244,-2494.0
45.5,-125.72,8.0390244,-2456.0
45.5,-125.72,8.0390244,-2456.0
45.37,-125.68,8.0344667,-2613.0
45.37,-125.68,8.0344667,-2613.0
45.45,-125.7,8.0390244,-2538.0
45.45,-125.7,8.0390244,-2538.0
45.47,-125.71,8.0390244,-2515.0
45.47,-125.71,8.0390244,-2515.0
46.68,-126.14,7.0371647,-2611.0
46.68,-126.14,7.0371647,-2611.0
46.68,-126.15,6.8100848,-2610.0
46.68,-126.15,6.8100848,-2610.0
46.68,-126.16,6.8100848,-2610.0
46.68,-126.16,6.8100848,-2610.0
46.67,-126.18,6.8100848,-2613.0
46.67,-126.18,6.8100848,-2613.0
46.67,-126.19,6.8100848,-2614.0
46.67,-126.19,6.8100848,-2614.0
46.67,-126.2,6.8100848,-2615.0
46.67,-126.2,6.8100848,-2615.0
41.68,-124.93,8.7112598,-956.0
41.0,-126.43,3.5363894,-3040.0
39.09,-127.78,26.078346,-4229.0
40.08,-125.34,16.723663,-1912.0
47.92,-128.8,0.66285837,-2595.0
47.91,-128.75,0.66285837,-2624.0
47.89,-128.65,0.91232389,-2617.0
47.77,-127.77,3.1612465,-2660.0
47.77,-127.77,3.1612465,-2660.0
47.76,-127.74,3.3711357,-2663.0
47.86,-128.51,1.414219,-2666.0
47.84,-128.38,1.6586365,-2660.0
47.89,-128.58,1.1679138,-2616.0
47.79,-128.13,2.4378891,-2650.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.46,-128.71,0.59159386,-2447.0
40.95,-127.52,0.021391379,-3322.0
41.0,-127.49,0.021391379,-3276.0
48.44,-128.6,1.033847,-2365.0
48.44,-128.7,0.79336768,-2465.0
48.44,-128.7,0.79336768,-2465.0
48.44,-128.7,0.79336768,-2465.0
48.44,-128.7,0.79336768,-2465.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.17,-126.7,5.5965943,-2530.0
48.7,-126.9,5.5437579,-1322.0
48.66,-126.9,5.5437579,-1272.0
44.67,-125.1,9.5507097,-603.0
38.83,-121.17,16.676729,129.0
45.68,-120.12,9.5560369,508.0
38.98,-120.32,16.215477,588.0
38.55,-120.57,16.215477,174.0
39.7,-122.88,18.00329,1503.0
46.58,-119.52,9.7773581,1366.0
46.35,-119.27,9.5389538,1208.0
39.43,-123.73,18.287436,91.0
39.38,-119.63,16.215477,847.0
37.32,-122.12,16.215477,45.0
46.43,-119.78,9.543684,1139.0
46.43,-119.78,9.543684,1139.0
37.1,-119.73,16.19442,43.0
37.17,-120.07,16.19442,43.0
37.45,-122.03,16.215477,22.0
37.8,-121.58,16.215477,-3.0
42.1,-119.92,18.00329,1660.0
42.17,-119.86,18.00329,1564.0
39.47,-119.63,16.215477,1233.0
39.57,-123.12,18.100437,925.0
38.93,-119.07,16.215477,404.0
38.92,-119.07,16.215477,222.0
42.23,-121.76,8.7200031,1293.0
42.15,-121.68,8.7200031,1249.0
42.03,-121.59,8.7200031,1241.0
42.06,-121.62,8.7200031,1245.0
42.23,-121.76,8.7200031,1293.0
38.87,-120.65,16.364212,428.0
42.09,-121.7,8.7200031,1245.0
42.17,-121.65,8.7200031,1253.0
42.2,-121.74,8.7200031,1253.0
42.15,-121.7,8.7200031,1246.0
42.09,-121.9,8.7200031,1270.0
42.15,-121.68,8.7200031,1249.0
42.0,-121.7,8.7200031,1244.0
42.19,-121.8,8.7200031,1278.0
38.85,-119.75,16.215477,377.0
42.19,-121.71,8.7200031,1262.0
42.18,-121.7,8.7200031,1263.0
42.13,-121.74,8.7200031,1248.0
42.19,-121.77,8.7200031,1259.0
42.19,-121.78,8.7200031,1243.0
42.17,-121.68,8.7200031,1266.0
42.06,-121.76,8.7200031,1244.0
42.06,-121.6,8.7200031,1286.0
42.01,-121.82,8.7200031,1242.0
38.83,-121.17,16.676729,129.0
38.98,-120.32,16.215477,588.0
42.17,-121.62,8.7200031,1325.0
42.03,-121.75,8.7200031,1239.0
42.02,-121.69,8.7200031,1257.0
38.55,-120.57,16.215477,174.0
42.24,-121.78,8.7200031,1280.0
42.25,-121.78,8.7200031,1320.0
42.13,-121.8,8.7200031,1245.0
42.01,-121.63,8.7200031,1249.0
38.97,-119.27,16.215477,535.0
46.54,-122.82,9.6252508,162.0
46.54,-122.84,9.6252508,157.0
42.07,-121.8,8.7200031,1243.0
42.11,-121.69,8.7200031,1243.0
42.11,-121.87,8.7200031,1243.0
42.2,-121.73,8.7200031,1262.0
38.83,-120.25,16.215477,344.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.08,0.02951305,-2267.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.95,-129.1,0.02951305,-2190.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.1,0.02951305,-2190.0
47.95,-129.09,0.02951305,-2131.0
47.95,-129.09,0.02951305,-2131.0
47.96,-129.09,0.02951305,-2117.0
47.95,-129.1,0.02951305,-2190.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.09,0.02951305,-2117.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.1,0.02951305,-2174.0
47.96,-129.09,0.02951305,-2117.0
42.2,-119.85,18.00329,1575.0
42.1,-119.92,18.00329,1660.0
42.17,-119.86,18.00329,1564.0
38.88,-121.05,16.676729,342.0
37.87,-122.25,16.815744,80.0
39.7,-122.88,18.00329,1503.0
46.58,-119.52,9.7773581,1366.0
46.35,-119.27,9.5389538,1208.0
46.35,-119.27,9.5389538,1208.0
46.35,-119.27,9.5389538,1208.0
39.7,-122.8,18.00329,1520.0
39.43,-123.73,18.287436,91.0
37.1,-119.38,16.19442,43.0
39.38,-119.63,16.215477,847.0
37.45,-122.17,16.364212,158.0
40.23,-120.8,17.370102,2091.0
37.32,-122.12,16.215477,45.0
38.88,-119.58,16.215477,467.0
46.54,-122.84,9.6252508,157.0
46.43,-119.78,9.543684,1139.0
46.43,-119.78,9.543684,1139.0
37.1,-119.73,16.19442,43.0
39.4,-120.88,16.815744,873.0
37.48,-122.13,16.364212,25.0
37.17,-120.07,16.19442,43.0
39.25,-119.67,16.215477,857.0
46.53,-122.81,9.6252508,181.0
46.54,-122.82,9.6252508,162.0
46.53,-122.81,9.6252508,181.0
37.45,-122.03,16.215477,22.0
37.8,-121.58,16.215477,-3.0
39.3,-119.65,16.215477,858.0
46.42,-119.59,9.543684,1177.0
39.47,-119.63,16.215477,1233.0
39.57,-123.12,18.100437,925.0
38.93,-119.07,16.215477,404.0
38.93,-119.07,16.215477,404.0
45.98,-121.62,9.5455904,907.0
46.1,-121.7,9.5399418,998.0
46.0,-121.89,9.5455904,922.0
45.41,-121.82,9.5483627,971.0
45.37,-121.82,9.5483627,870.0
45.39,-121.81,9.5483627,902.0
45.39,-121.86,9.5483627,660.0
45.34,-121.92,9.5414743,503.0
45.5,-121.56,9.5407829,610.0
45.28,-121.84,9.5414743,1095.0
45.33,-121.71,9.5414743,1804.0
45.3,-121.77,9.5414743,1176.0
38.84,-121.84,17.088528,6.0
39.46,-121.99,17.580811,27.0
45.46,-121.65,9.5407829,900.0
45.42,-121.77,9.5483627,952.0
45.33,-121.66,9.5414743,1640.0
42.97,-119.25,8.5979795,1772.0
42.56,-119.04,18.00329,1688.0
42.56,-119.07,18.00329,1688.0
42.64,-119.09,8.7200031,1796.0
42.7,-119.06,8.7200031,1658.0
42.7,-119.12,8.7200031,1658.0
43.38,-119.0,9.5350513,1322.0
40.65,-119.36,16.676729,1753.0
40.85,-119.3,16.815744,1481.0
40.43,-119.23,16.364212,1735.0
39.82,-119.81,16.364212,1288.0
39.08,-119.63,16.215477,639.0
39.84,-119.48,16.215477,1459.0
39.82,-119.91,16.524179,1288.0
41.58,-119.83,18.00329,1526.0
41.58,-119.75,17.580811,1526.0
41.66,-119.81,18.00329,1521.0
39.3,-119.77,16.215477,858.0
40.93,-119.01,16.676729,1637.0
40.91,-119.09,16.676729,1424.0
40.73,-119.27,16.676729,1942.0
40.75,-119.24,16.676729,2002.0
40.83,-119.2,16.676729,1591.0
40.79,-119.19,16.676729,1758.0
40.85,-119.05,16.524179,1481.0
40.65,-119.35,16.676729,1753.0
40.71,-119.29,16.676729,1765.0
40.77,-119.25,16.676729,1842.0
40.77,-119.22,16.676729,1842.0
40.77,-119.18,16.676729,1842.0
40.82,-119.17,16.676729,1638.0
40.84,-119.14,16.676729,1556.0
40.8,-119.13,16.676729,1683.0
54.91,-132.13,9.9456406,65.0
54.91,-132.13,9.9456406,65.0
54.91,-132.13,9.9456406,65.0
54.78,-132.05,9.9456406,87.0
37.74,-122.1,16.524179,31.0
37.54,-122.1,16.364212,31.0
37.61,-121.97,16.364212,204.0
37.62,-121.98,16.364212,113.0
42.02,-123.84,8.7200031,1078.0
42.49,-123.38,8.1746902,358.0
40.51,-122.61,17.755274,518.0
41.68,-121.12,17.755274,1436.0
41.65,-121.12,18.100437,1416.0
41.7,-121.34,17.755274,1279.0
41.65,-121.06,18.100437,1488.0
41.56,-121.12,18.100437,1445.0
37.17,-127.6,33.400661,-4658.0
39.42,-127.55,25.494421,-4269.0
41.05,-130.12,5.4735184,-3314.0
45.36,-121.94,9.5483627,575.0
45.4,-121.81,9.5483627,941.0
45.4,-121.81,9.5483627,941.0
45.4,-121.81,9.5483627,941.0
45.32,-121.8,9.5414743,1046.0
45.41,-121.82,9.5483627,971.0
45.37,-121.82,9.5483627,870.0
45.39,-121.81,9.5483627,902.0
45.39,-121.81,9.5483627,902.0
45.39,-121.81,9.5483627,902.0
45.39,-121.81,9.5483627,902.0
45.39,-121.86,9.5483627,660.0
45.28,-121.74,9.5414743,1144.0
45.31,-121.83,9.5414743,831.0
45.34,-121.92,9.5414743,503.0
45.5,-121.56,9.5407829,610.0
45.28,-121.84,9.5414743,1095.0
45.33,-121.71,9.5414743,1804.0
45.39,-122.32,9.5483627,226.0
45.3,-121.77,9.5414743,1176.0
45.3,-121.77,9.5414743,1176.0
45.44,-121.72,9.5483627,1333.0
45.44,-121.72,9.5483627,1333.0
45.46,-121.65,9.5407829,900.0
45.46,-121.65,9.5407829,900.0
45.29,-121.71,9.5414743,1189.0
45.42,-121.77,9.5483627,952.0
45.42,-121.77,9.5483627,952.0
45.42,-121.77,9.5483627,952.0
45.33,-121.66,9.5414743,1640.0
45.33,-121.66,9.5414743,1640.0
45.33,-121.66,9.5414743,1640.0
45.32,-121.72,9.5414743,1577.0
45.32,-121.72,9.5414743,1577.0
45.31,-121.68,9.5414743,1390.0
45.31,-121.68,9.5414743,1390.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.49,-128.71,0.59159386,-2463.0
48.46,-128.71,0.59159386,-2447.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.43,-128.68,0.79336768,-2481.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.45,-128.72,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.7,0.59159386,-2461.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.7,0.59159386,-2461.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.7,0.59159386,-2461.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.72,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.72,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.72,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.7,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.45,-128.71,0.59159386,-2455.0
48.45,-128.71,0.59159386,-2455.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
48.46,-128.71,0.59159386,-2447.0
